"condor_memb","name","entity","tissue_type"
3,"PHAF1","gene","ESOPHAGUS"
3,"PHF6","gene","ESOPHAGUS"
3,"PHF8","gene","ESOPHAGUS"
3,"PHKB","gene","ESOPHAGUS"
3,"PIGK","gene","ESOPHAGUS"
3,"PKN2","gene","ESOPHAGUS"
3,"PPP5C","gene","ESOPHAGUS"
3,"PSMB6","gene","ESOPHAGUS"
3,"PSMD8","gene","ESOPHAGUS"
1,"RAD52","gene","ESOPHAGUS"
3,"RALGAPA1","gene","ESOPHAGUS"
3,"RBM33","gene","ESOPHAGUS"
1,"RIOK2","gene","ESOPHAGUS"
1,"RNF111","gene","ESOPHAGUS"
3,"RNF139","gene","ESOPHAGUS"
3,"RPS12","gene","ESOPHAGUS"
3,"RPS16","gene","ESOPHAGUS"
3,"RPS6KL1","gene","ESOPHAGUS"
2,"RUNX1","gene","ESOPHAGUS"
2,"SARS2","gene","ESOPHAGUS"
3,"SELENOF","gene","ESOPHAGUS"
1,"SENP8","gene","ESOPHAGUS"
3,"SETBP1","gene","ESOPHAGUS"
3,"SET","gene","ESOPHAGUS"
3,"SFR1","gene","ESOPHAGUS"
2,"SLC31A1","gene","ESOPHAGUS"
3,"SUPT5H","gene","ESOPHAGUS"
3,"TAF13","gene","ESOPHAGUS"
3,"TAF1A","gene","ESOPHAGUS"
3,"TAF5","gene","ESOPHAGUS"
3,"TAFAZZIN","gene","ESOPHAGUS"
3,"TBC1D23","gene","ESOPHAGUS"
3,"TBC1D8","gene","ESOPHAGUS"
3,"TCEA1","gene","ESOPHAGUS"
1,"TCF4","gene","ESOPHAGUS"
3,"TGDS","gene","ESOPHAGUS"
3,"TIMM23","gene","ESOPHAGUS"
3,"TMEM177","gene","ESOPHAGUS"
1,"TMTC3","gene","ESOPHAGUS"
1,"TOMM7","gene","ESOPHAGUS"
3,"TRAPPC5","gene","ESOPHAGUS"
3,"TREX1","gene","ESOPHAGUS"
3,"TSEN2","gene","ESOPHAGUS"
1,"TTC23","gene","ESOPHAGUS"
3,"TTI2","gene","ESOPHAGUS"
3,"TUBE1","gene","ESOPHAGUS"
3,"TXNL1","gene","ESOPHAGUS"
3,"UBR1","gene","ESOPHAGUS"
1,"USP31","gene","ESOPHAGUS"
1,"USP48","gene","ESOPHAGUS"
3,"UTP14A","gene","ESOPHAGUS"
3,"UTP25","gene","ESOPHAGUS"
2,"VAMP8","gene","ESOPHAGUS"
3,"WDR7","gene","ESOPHAGUS"
3,"ZC3H10","gene","ESOPHAGUS"
3,"ZC3H15","gene","ESOPHAGUS"
1,"ZEB1","gene","ESOPHAGUS"
1,"ZMAT2","gene","ESOPHAGUS"
3,"ZNF330","gene","ESOPHAGUS"
3,"ZNHIT6","gene","ESOPHAGUS"
1,"ZZEF1","gene","ESOPHAGUS"
2,"APEX1","TF","ESOPHAGUS"
3,"BCL11A","TF","ESOPHAGUS"
3,"BRCA1","TF","ESOPHAGUS"
1,"CEBPB","TF","ESOPHAGUS"
3,"E4F1","TF","ESOPHAGUS"
2,"EED","TF","ESOPHAGUS"
2,"HAX1","TF","ESOPHAGUS"
1,"HMGA1","TF","ESOPHAGUS"
2,"HOXA10","TF","ESOPHAGUS"
1,"HOXA9","TF","ESOPHAGUS"
2,"MED1","TF","ESOPHAGUS"
1,"MEF2C","TF","ESOPHAGUS"
3,"MLL","TF","ESOPHAGUS"
3,"MYB","TF","ESOPHAGUS"
3,"MYC","TF","ESOPHAGUS"
3,"MZF1","TF","ESOPHAGUS"
2,"PARP1","TF","ESOPHAGUS"
2,"PBRM1","TF","ESOPHAGUS"
2,"PHF8","TF","ESOPHAGUS"
1,"RUNX1","TF","ESOPHAGUS"
2,"SETBP1","TF","ESOPHAGUS"
2,"TAF5","TF","ESOPHAGUS"
3,"TCF4","TF","ESOPHAGUS"
3,"ZEB1","TF","ESOPHAGUS"
2,"AASDH","gene","FALLOPIAN_TUBE"
3,"ABCC10","gene","FALLOPIAN_TUBE"
2,"ABT1","gene","FALLOPIAN_TUBE"
2,"AFF1","gene","FALLOPIAN_TUBE"
3,"ANAPC7","gene","FALLOPIAN_TUBE"
3,"ANP32A","gene","FALLOPIAN_TUBE"
3,"APEX1","gene","FALLOPIAN_TUBE"
3,"ARL5B","gene","FALLOPIAN_TUBE"
3,"ASB7","gene","FALLOPIAN_TUBE"
3,"BAG5","gene","FALLOPIAN_TUBE"
2,"BCL11A","gene","FALLOPIAN_TUBE"
3,"BET1L","gene","FALLOPIAN_TUBE"
2,"BMP5","gene","FALLOPIAN_TUBE"
1,"BRCA1","gene","FALLOPIAN_TUBE"
3,"CCDC174","gene","FALLOPIAN_TUBE"
3,"CCDC184","gene","FALLOPIAN_TUBE"
2,"CDK8","gene","FALLOPIAN_TUBE"
1,"CDKN2C","gene","FALLOPIAN_TUBE"
1,"CEBPB","gene","FALLOPIAN_TUBE"
2,"CEP192","gene","FALLOPIAN_TUBE"
2,"CEP290","gene","FALLOPIAN_TUBE"
3,"CEPT1","gene","FALLOPIAN_TUBE"
3,"CHEK1","gene","FALLOPIAN_TUBE"
3,"CHERP","gene","FALLOPIAN_TUBE"
1,"CIAO3","gene","FALLOPIAN_TUBE"
3,"CLEC16A","gene","FALLOPIAN_TUBE"
3,"CNIH2","gene","FALLOPIAN_TUBE"
2,"CNPY1","gene","FALLOPIAN_TUBE"
1,"COA8","gene","FALLOPIAN_TUBE"
1,"COX4I1","gene","FALLOPIAN_TUBE"
2,"CRLS1","gene","FALLOPIAN_TUBE"
2,"CTNNBL1","gene","FALLOPIAN_TUBE"
2,"CWF19L2","gene","FALLOPIAN_TUBE"
3,"CYB5D2","gene","FALLOPIAN_TUBE"
1,"CZIB","gene","FALLOPIAN_TUBE"
3,"DCAF8","gene","FALLOPIAN_TUBE"
3,"DDI2","gene","FALLOPIAN_TUBE"
1,"DGCR6","gene","FALLOPIAN_TUBE"
3,"DLAT","gene","FALLOPIAN_TUBE"
1,"DNAI7","gene","FALLOPIAN_TUBE"
2,"DNAJC19","gene","FALLOPIAN_TUBE"
2,"DNTT","gene","FALLOPIAN_TUBE"
2,"DPH5","gene","FALLOPIAN_TUBE"
3,"DPY30","gene","FALLOPIAN_TUBE"
3,"DRAM2","gene","FALLOPIAN_TUBE"
3,"E4F1","gene","FALLOPIAN_TUBE"
2,"EED","gene","FALLOPIAN_TUBE"
3,"EEF1G","gene","FALLOPIAN_TUBE"
2,"EIF3D","gene","FALLOPIAN_TUBE"
3,"EIF3K","gene","FALLOPIAN_TUBE"
3,"EIF4A2","gene","FALLOPIAN_TUBE"
2,"EIF4B","gene","FALLOPIAN_TUBE"
3,"ELP3","gene","FALLOPIAN_TUBE"
3,"EMC8","gene","FALLOPIAN_TUBE"
2,"EPC2","gene","FALLOPIAN_TUBE"
1,"EPRS1","gene","FALLOPIAN_TUBE"
3,"ESYT1","gene","FALLOPIAN_TUBE"
2,"ETFDH","gene","FALLOPIAN_TUBE"
1,"ETFRF1","gene","FALLOPIAN_TUBE"
3,"FAAP100","gene","FALLOPIAN_TUBE"
3,"FAF1","gene","FALLOPIAN_TUBE"
3,"FAM174B","gene","FALLOPIAN_TUBE"
3,"FAM229B","gene","FALLOPIAN_TUBE"
3,"FKBP15","gene","FALLOPIAN_TUBE"
2,"FKTN","gene","FALLOPIAN_TUBE"
3,"GGCX","gene","FALLOPIAN_TUBE"
1,"GNL3","gene","FALLOPIAN_TUBE"
3,"GOLGA7","gene","FALLOPIAN_TUBE"
3,"HAP1","gene","FALLOPIAN_TUBE"
3,"HAX1","gene","FALLOPIAN_TUBE"
3,"HM13","gene","FALLOPIAN_TUBE"
2,"HMGA1","gene","FALLOPIAN_TUBE"
1,"HOXA10","gene","FALLOPIAN_TUBE"
1,"HOXA9","gene","FALLOPIAN_TUBE"
1,"HS2ST1","gene","FALLOPIAN_TUBE"
2,"IFT122","gene","FALLOPIAN_TUBE"
2,"IPO8","gene","FALLOPIAN_TUBE"
1,"ITFG1","gene","FALLOPIAN_TUBE"
3,"KIAA2013","gene","FALLOPIAN_TUBE"
1,"KIFBP","gene","FALLOPIAN_TUBE"
3,"KLC1","gene","FALLOPIAN_TUBE"
3,"KLHDC9","gene","FALLOPIAN_TUBE"
3,"KMT2A","gene","FALLOPIAN_TUBE"
3,"LEO1","gene","FALLOPIAN_TUBE"
2,"LINS1","gene","FALLOPIAN_TUBE"
3,"LRRCC1","gene","FALLOPIAN_TUBE"
3,"LSM4","gene","FALLOPIAN_TUBE"
3,"MAP4K1","gene","FALLOPIAN_TUBE"
3,"MBD4","gene","FALLOPIAN_TUBE"
2,"MCTS1","gene","FALLOPIAN_TUBE"
3,"ME2","gene","FALLOPIAN_TUBE"
2,"MED1","gene","FALLOPIAN_TUBE"
3,"MED29","gene","FALLOPIAN_TUBE"
2,"MEF2C","gene","FALLOPIAN_TUBE"
3,"MKS1","gene","FALLOPIAN_TUBE"
2,"MPC1","gene","FALLOPIAN_TUBE"
3,"MPND","gene","FALLOPIAN_TUBE"
3,"MRFAP1","gene","FALLOPIAN_TUBE"
2,"MRPL15","gene","FALLOPIAN_TUBE"
3,"MRPS12","gene","FALLOPIAN_TUBE"
3,"MRPS16","gene","FALLOPIAN_TUBE"
3,"MYB","gene","FALLOPIAN_TUBE"
1,"MYC","gene","FALLOPIAN_TUBE"
3,"MYO9A","gene","FALLOPIAN_TUBE"
3,"MZF1","gene","FALLOPIAN_TUBE"
3,"NAA30","gene","FALLOPIAN_TUBE"
2,"NAALADL2","gene","FALLOPIAN_TUBE"
2,"NAP1L2","gene","FALLOPIAN_TUBE"
3,"NBR1","gene","FALLOPIAN_TUBE"
3,"NCOA5","gene","FALLOPIAN_TUBE"
1,"ND6","gene","FALLOPIAN_TUBE"
3,"NDFIP2","gene","FALLOPIAN_TUBE"
3,"NDUFAB1","gene","FALLOPIAN_TUBE"
1,"NDUFS5","gene","FALLOPIAN_TUBE"
3,"NEURL4","gene","FALLOPIAN_TUBE"
3,"NME1","gene","FALLOPIAN_TUBE"
3,"NOL6","gene","FALLOPIAN_TUBE"
2,"NRAP","gene","FALLOPIAN_TUBE"
3,"NSUN5","gene","FALLOPIAN_TUBE"
2,"NSUN6","gene","FALLOPIAN_TUBE"
2,"NUDT9","gene","FALLOPIAN_TUBE"
3,"PAF1","gene","FALLOPIAN_TUBE"
3,"PARG","gene","FALLOPIAN_TUBE"
3,"PARP1","gene","FALLOPIAN_TUBE"
3,"PBRM1","gene","FALLOPIAN_TUBE"
2,"PCNX4","gene","FALLOPIAN_TUBE"
2,"PDE4D","gene","FALLOPIAN_TUBE"
2,"PDPR","gene","FALLOPIAN_TUBE"
3,"PDSS2","gene","FALLOPIAN_TUBE"
3,"PHAF1","gene","FALLOPIAN_TUBE"
3,"PHF6","gene","FALLOPIAN_TUBE"
2,"PHF8","gene","FALLOPIAN_TUBE"
3,"PHKB","gene","FALLOPIAN_TUBE"
1,"PIGK","gene","FALLOPIAN_TUBE"
3,"PKN2","gene","FALLOPIAN_TUBE"
3,"PPP5C","gene","FALLOPIAN_TUBE"
3,"PSMB6","gene","FALLOPIAN_TUBE"
3,"PSMD8","gene","FALLOPIAN_TUBE"
2,"RAD52","gene","FALLOPIAN_TUBE"
2,"RALGAPA1","gene","FALLOPIAN_TUBE"
3,"RBM33","gene","FALLOPIAN_TUBE"
2,"RIOK2","gene","FALLOPIAN_TUBE"
2,"RNF111","gene","FALLOPIAN_TUBE"
1,"RNF139","gene","FALLOPIAN_TUBE"
3,"RPS12","gene","FALLOPIAN_TUBE"
3,"RPS16","gene","FALLOPIAN_TUBE"
3,"RPS6KL1","gene","FALLOPIAN_TUBE"
1,"RUNX1","gene","FALLOPIAN_TUBE"
3,"SARS2","gene","FALLOPIAN_TUBE"
1,"SELENOF","gene","FALLOPIAN_TUBE"
2,"SENP8","gene","FALLOPIAN_TUBE"
1,"SETBP1","gene","FALLOPIAN_TUBE"
1,"SET","gene","FALLOPIAN_TUBE"
3,"SFR1","gene","FALLOPIAN_TUBE"
1,"SLC31A1","gene","FALLOPIAN_TUBE"
3,"SUPT5H","gene","FALLOPIAN_TUBE"
1,"TAF13","gene","FALLOPIAN_TUBE"
3,"TAF1A","gene","FALLOPIAN_TUBE"
3,"TAF5","gene","FALLOPIAN_TUBE"
1,"TAFAZZIN","gene","FALLOPIAN_TUBE"
2,"TBC1D23","gene","FALLOPIAN_TUBE"
3,"TBC1D8","gene","FALLOPIAN_TUBE"
3,"TCEA1","gene","FALLOPIAN_TUBE"
2,"TCF4","gene","FALLOPIAN_TUBE"
3,"TGDS","gene","FALLOPIAN_TUBE"
3,"TIMM23","gene","FALLOPIAN_TUBE"
3,"TMEM177","gene","FALLOPIAN_TUBE"
2,"TMTC3","gene","FALLOPIAN_TUBE"
2,"TOMM7","gene","FALLOPIAN_TUBE"
3,"TRAPPC5","gene","FALLOPIAN_TUBE"
3,"TREX1","gene","FALLOPIAN_TUBE"
3,"TSEN2","gene","FALLOPIAN_TUBE"
2,"TTC23","gene","FALLOPIAN_TUBE"
3,"TTI2","gene","FALLOPIAN_TUBE"
3,"TUBE1","gene","FALLOPIAN_TUBE"
3,"TXNL1","gene","FALLOPIAN_TUBE"
3,"UBR1","gene","FALLOPIAN_TUBE"
2,"USP31","gene","FALLOPIAN_TUBE"
2,"USP48","gene","FALLOPIAN_TUBE"
3,"UTP14A","gene","FALLOPIAN_TUBE"
1,"UTP25","gene","FALLOPIAN_TUBE"
3,"VAMP8","gene","FALLOPIAN_TUBE"
2,"WDR7","gene","FALLOPIAN_TUBE"
3,"ZC3H10","gene","FALLOPIAN_TUBE"
3,"ZC3H15","gene","FALLOPIAN_TUBE"
2,"ZEB1","gene","FALLOPIAN_TUBE"
2,"ZMAT2","gene","FALLOPIAN_TUBE"
2,"ZNF330","gene","FALLOPIAN_TUBE"
3,"ZNHIT6","gene","FALLOPIAN_TUBE"
2,"ZZEF1","gene","FALLOPIAN_TUBE"
1,"APEX1","TF","FALLOPIAN_TUBE"
2,"BCL11A","TF","FALLOPIAN_TUBE"
3,"BRCA1","TF","FALLOPIAN_TUBE"
2,"CEBPB","TF","FALLOPIAN_TUBE"
1,"E4F1","TF","FALLOPIAN_TUBE"
1,"EED","TF","FALLOPIAN_TUBE"
1,"HAX1","TF","FALLOPIAN_TUBE"
2,"HMGA1","TF","FALLOPIAN_TUBE"
1,"HOXA10","TF","FALLOPIAN_TUBE"
2,"HOXA9","TF","FALLOPIAN_TUBE"
1,"MED1","TF","FALLOPIAN_TUBE"
2,"MEF2C","TF","FALLOPIAN_TUBE"
3,"MLL","TF","FALLOPIAN_TUBE"
3,"MYB","TF","FALLOPIAN_TUBE"
3,"MYC","TF","FALLOPIAN_TUBE"
3,"MZF1","TF","FALLOPIAN_TUBE"
1,"PARP1","TF","FALLOPIAN_TUBE"
1,"PBRM1","TF","FALLOPIAN_TUBE"
1,"PHF8","TF","FALLOPIAN_TUBE"
2,"RUNX1","TF","FALLOPIAN_TUBE"
1,"SETBP1","TF","FALLOPIAN_TUBE"
1,"TAF5","TF","FALLOPIAN_TUBE"
3,"TCF4","TF","FALLOPIAN_TUBE"
3,"ZEB1","TF","FALLOPIAN_TUBE"
2,"AASDH","gene","HEART"
2,"ABCC10","gene","HEART"
2,"ABT1","gene","HEART"
2,"AFF1","gene","HEART"
2,"ANAPC7","gene","HEART"
2,"ANP32A","gene","HEART"
2,"APEX1","gene","HEART"
2,"ARL5B","gene","HEART"
2,"ASB7","gene","HEART"
2,"BAG5","gene","HEART"
1,"BCL11A","gene","HEART"
2,"BET1L","gene","HEART"
1,"BMP5","gene","HEART"
1,"BRCA1","gene","HEART"
2,"CCDC174","gene","HEART"
2,"CCDC184","gene","HEART"
2,"CDK8","gene","HEART"
2,"CDKN2C","gene","HEART"
2,"CEBPB","gene","HEART"
2,"CEP192","gene","HEART"
2,"CEP290","gene","HEART"
2,"CEPT1","gene","HEART"
2,"CHEK1","gene","HEART"
2,"CHERP","gene","HEART"
2,"CIAO3","gene","HEART"
2,"CLEC16A","gene","HEART"
2,"CNIH2","gene","HEART"
1,"CNPY1","gene","HEART"
2,"COA8","gene","HEART"
2,"COX4I1","gene","HEART"
2,"CRLS1","gene","HEART"
2,"CTNNBL1","gene","HEART"
2,"CWF19L2","gene","HEART"
2,"CYB5D2","gene","HEART"
2,"CZIB","gene","HEART"
2,"DCAF8","gene","HEART"
2,"DDI2","gene","HEART"
1,"DGCR6","gene","HEART"
2,"DLAT","gene","HEART"
1,"DNAI7","gene","HEART"
2,"DNAJC19","gene","HEART"
1,"DNTT","gene","HEART"
2,"DPH5","gene","HEART"
2,"DPY30","gene","HEART"
2,"DRAM2","gene","HEART"
2,"E4F1","gene","HEART"
2,"EED","gene","HEART"
2,"EEF1G","gene","HEART"
2,"EIF3D","gene","HEART"
2,"EIF3K","gene","HEART"
2,"EIF4A2","gene","HEART"
2,"EIF4B","gene","HEART"
2,"ELP3","gene","HEART"
2,"EMC8","gene","HEART"
2,"EPC2","gene","HEART"
2,"EPRS1","gene","HEART"
2,"ESYT1","gene","HEART"
2,"ETFDH","gene","HEART"
2,"ETFRF1","gene","HEART"
2,"FAAP100","gene","HEART"
2,"FAF1","gene","HEART"
2,"FAM174B","gene","HEART"
2,"FAM229B","gene","HEART"
2,"FKBP15","gene","HEART"
2,"FKTN","gene","HEART"
2,"GGCX","gene","HEART"
2,"GNL3","gene","HEART"
2,"GOLGA7","gene","HEART"
2,"HAP1","gene","HEART"
2,"HAX1","gene","HEART"
2,"HM13","gene","HEART"
2,"HMGA1","gene","HEART"
1,"HOXA10","gene","HEART"
1,"HOXA9","gene","HEART"
2,"HS2ST1","gene","HEART"
2,"IFT122","gene","HEART"
2,"IPO8","gene","HEART"
2,"ITFG1","gene","HEART"
2,"KIAA2013","gene","HEART"
2,"KIFBP","gene","HEART"
2,"KLC1","gene","HEART"
2,"KLHDC9","gene","HEART"
2,"KMT2A","gene","HEART"
2,"LEO1","gene","HEART"
2,"LINS1","gene","HEART"
2,"LRRCC1","gene","HEART"
2,"LSM4","gene","HEART"
2,"MAP4K1","gene","HEART"
2,"MBD4","gene","HEART"
2,"MCTS1","gene","HEART"
2,"ME2","gene","HEART"
2,"MED1","gene","HEART"
2,"MED29","gene","HEART"
2,"MEF2C","gene","HEART"
2,"MKS1","gene","HEART"
2,"MPC1","gene","HEART"
2,"MPND","gene","HEART"
2,"MRFAP1","gene","HEART"
2,"MRPL15","gene","HEART"
2,"MRPS12","gene","HEART"
2,"MRPS16","gene","HEART"
1,"MYB","gene","HEART"
1,"MYC","gene","HEART"
2,"MYO9A","gene","HEART"
2,"MZF1","gene","HEART"
2,"NAA30","gene","HEART"
2,"NAALADL2","gene","HEART"
2,"NAP1L2","gene","HEART"
2,"NBR1","gene","HEART"
2,"NCOA5","gene","HEART"
1,"ND6","gene","HEART"
2,"NDFIP2","gene","HEART"
2,"NDUFAB1","gene","HEART"
2,"NDUFS5","gene","HEART"
2,"NEURL4","gene","HEART"
2,"NME1","gene","HEART"
2,"NOL6","gene","HEART"
1,"NRAP","gene","HEART"
2,"NSUN5","gene","HEART"
2,"NSUN6","gene","HEART"
2,"NUDT9","gene","HEART"
2,"PAF1","gene","HEART"
2,"PARG","gene","HEART"
2,"PARP1","gene","HEART"
2,"PBRM1","gene","HEART"
2,"PCNX4","gene","HEART"
2,"PDE4D","gene","HEART"
2,"PDPR","gene","HEART"
2,"PDSS2","gene","HEART"
2,"PHAF1","gene","HEART"
2,"PHF6","gene","HEART"
2,"PHF8","gene","HEART"
2,"PHKB","gene","HEART"
2,"PIGK","gene","HEART"
2,"PKN2","gene","HEART"
2,"PPP5C","gene","HEART"
2,"PSMB6","gene","HEART"
2,"PSMD8","gene","HEART"
2,"RAD52","gene","HEART"
2,"RALGAPA1","gene","HEART"
2,"RBM33","gene","HEART"
2,"RIOK2","gene","HEART"
2,"RNF111","gene","HEART"
2,"RNF139","gene","HEART"
2,"RPS12","gene","HEART"
2,"RPS16","gene","HEART"
2,"RPS6KL1","gene","HEART"
2,"RUNX1","gene","HEART"
2,"SARS2","gene","HEART"
2,"SELENOF","gene","HEART"
2,"SENP8","gene","HEART"
2,"SETBP1","gene","HEART"
2,"SET","gene","HEART"
2,"SFR1","gene","HEART"
2,"SLC31A1","gene","HEART"
2,"SUPT5H","gene","HEART"
2,"TAF13","gene","HEART"
2,"TAF1A","gene","HEART"
2,"TAF5","gene","HEART"
2,"TAFAZZIN","gene","HEART"
2,"TBC1D23","gene","HEART"
2,"TBC1D8","gene","HEART"
2,"TCEA1","gene","HEART"
2,"TCF4","gene","HEART"
2,"TGDS","gene","HEART"
2,"TIMM23","gene","HEART"
2,"TMEM177","gene","HEART"
2,"TMTC3","gene","HEART"
2,"TOMM7","gene","HEART"
2,"TRAPPC5","gene","HEART"
2,"TREX1","gene","HEART"
2,"TSEN2","gene","HEART"
2,"TTC23","gene","HEART"
2,"TTI2","gene","HEART"
2,"TUBE1","gene","HEART"
2,"TXNL1","gene","HEART"
2,"UBR1","gene","HEART"
2,"USP31","gene","HEART"
2,"USP48","gene","HEART"
2,"UTP14A","gene","HEART"
2,"UTP25","gene","HEART"
2,"VAMP8","gene","HEART"
2,"WDR7","gene","HEART"
2,"ZC3H10","gene","HEART"
2,"ZC3H15","gene","HEART"
2,"ZEB1","gene","HEART"
2,"ZMAT2","gene","HEART"
2,"ZNF330","gene","HEART"
2,"ZNHIT6","gene","HEART"
2,"ZZEF1","gene","HEART"
1,"APEX1","TF","HEART"
2,"BCL11A","TF","HEART"
2,"BRCA1","TF","HEART"
2,"CEBPB","TF","HEART"
1,"E4F1","TF","HEART"
1,"EED","TF","HEART"
1,"HAX1","TF","HEART"
2,"HMGA1","TF","HEART"
1,"HOXA10","TF","HEART"
1,"HOXA9","TF","HEART"
1,"MED1","TF","HEART"
2,"MEF2C","TF","HEART"
2,"MLL","TF","HEART"
2,"MYB","TF","HEART"
2,"MYC","TF","HEART"
2,"MZF1","TF","HEART"
1,"PARP1","TF","HEART"
1,"PBRM1","TF","HEART"
1,"PHF8","TF","HEART"
2,"RUNX1","TF","HEART"
1,"SETBP1","TF","HEART"
1,"TAF5","TF","HEART"
2,"TCF4","TF","HEART"
2,"ZEB1","TF","HEART"
2,"AASDH","gene","KIDNEY"
2,"ABCC10","gene","KIDNEY"
2,"ABT1","gene","KIDNEY"
2,"AFF1","gene","KIDNEY"
2,"ANAPC7","gene","KIDNEY"
2,"ANP32A","gene","KIDNEY"
2,"APEX1","gene","KIDNEY"
2,"ARL5B","gene","KIDNEY"
2,"ASB7","gene","KIDNEY"
2,"BAG5","gene","KIDNEY"
2,"BCL11A","gene","KIDNEY"
2,"BET1L","gene","KIDNEY"
1,"BMP5","gene","KIDNEY"
1,"BRCA1","gene","KIDNEY"
2,"CCDC174","gene","KIDNEY"
2,"CCDC184","gene","KIDNEY"
2,"CDK8","gene","KIDNEY"
2,"CDKN2C","gene","KIDNEY"
2,"CEBPB","gene","KIDNEY"
2,"CEP192","gene","KIDNEY"
2,"CEP290","gene","KIDNEY"
2,"CEPT1","gene","KIDNEY"
2,"CHEK1","gene","KIDNEY"
2,"CHERP","gene","KIDNEY"
2,"CIAO3","gene","KIDNEY"
2,"CLEC16A","gene","KIDNEY"
2,"CNIH2","gene","KIDNEY"
1,"CNPY1","gene","KIDNEY"
2,"COA8","gene","KIDNEY"
2,"COX4I1","gene","KIDNEY"
2,"CRLS1","gene","KIDNEY"
2,"CTNNBL1","gene","KIDNEY"
2,"CWF19L2","gene","KIDNEY"
2,"CYB5D2","gene","KIDNEY"
2,"CZIB","gene","KIDNEY"
2,"DCAF8","gene","KIDNEY"
2,"DDI2","gene","KIDNEY"
2,"DGCR6","gene","KIDNEY"
2,"DLAT","gene","KIDNEY"
2,"DNAI7","gene","KIDNEY"
2,"DNAJC19","gene","KIDNEY"
1,"DNTT","gene","KIDNEY"
2,"DPH5","gene","KIDNEY"
2,"DPY30","gene","KIDNEY"
2,"DRAM2","gene","KIDNEY"
2,"E4F1","gene","KIDNEY"
2,"EED","gene","KIDNEY"
2,"EEF1G","gene","KIDNEY"
2,"EIF3D","gene","KIDNEY"
2,"EIF3K","gene","KIDNEY"
2,"EIF4A2","gene","KIDNEY"
2,"EIF4B","gene","KIDNEY"
2,"ELP3","gene","KIDNEY"
2,"EMC8","gene","KIDNEY"
2,"EPC2","gene","KIDNEY"
2,"EPRS1","gene","KIDNEY"
2,"ESYT1","gene","KIDNEY"
2,"ETFDH","gene","KIDNEY"
2,"ETFRF1","gene","KIDNEY"
2,"FAAP100","gene","KIDNEY"
2,"FAF1","gene","KIDNEY"
2,"FAM174B","gene","KIDNEY"
2,"FAM229B","gene","KIDNEY"
2,"FKBP15","gene","KIDNEY"
2,"FKTN","gene","KIDNEY"
2,"GGCX","gene","KIDNEY"
2,"GNL3","gene","KIDNEY"
2,"GOLGA7","gene","KIDNEY"
2,"HAP1","gene","KIDNEY"
2,"HAX1","gene","KIDNEY"
2,"HM13","gene","KIDNEY"
2,"HMGA1","gene","KIDNEY"
2,"HOXA10","gene","KIDNEY"
2,"HOXA9","gene","KIDNEY"
2,"HS2ST1","gene","KIDNEY"
2,"IFT122","gene","KIDNEY"
2,"IPO8","gene","KIDNEY"
2,"ITFG1","gene","KIDNEY"
2,"KIAA2013","gene","KIDNEY"
2,"KIFBP","gene","KIDNEY"
2,"KLC1","gene","KIDNEY"
2,"KLHDC9","gene","KIDNEY"
2,"KMT2A","gene","KIDNEY"
2,"LEO1","gene","KIDNEY"
2,"LINS1","gene","KIDNEY"
2,"LRRCC1","gene","KIDNEY"
2,"LSM4","gene","KIDNEY"
2,"MAP4K1","gene","KIDNEY"
2,"MBD4","gene","KIDNEY"
2,"MCTS1","gene","KIDNEY"
2,"ME2","gene","KIDNEY"
2,"MED1","gene","KIDNEY"
2,"MED29","gene","KIDNEY"
2,"MEF2C","gene","KIDNEY"
2,"MKS1","gene","KIDNEY"
2,"MPC1","gene","KIDNEY"
2,"MPND","gene","KIDNEY"
2,"MRFAP1","gene","KIDNEY"
2,"MRPL15","gene","KIDNEY"
2,"MRPS12","gene","KIDNEY"
2,"MRPS16","gene","KIDNEY"
2,"MYB","gene","KIDNEY"
1,"MYC","gene","KIDNEY"
2,"MYO9A","gene","KIDNEY"
2,"MZF1","gene","KIDNEY"
2,"NAA30","gene","KIDNEY"
2,"NAALADL2","gene","KIDNEY"
2,"NAP1L2","gene","KIDNEY"
2,"NBR1","gene","KIDNEY"
2,"NCOA5","gene","KIDNEY"
1,"ND6","gene","KIDNEY"
2,"NDFIP2","gene","KIDNEY"
2,"NDUFAB1","gene","KIDNEY"
2,"NDUFS5","gene","KIDNEY"
2,"NEURL4","gene","KIDNEY"
2,"NME1","gene","KIDNEY"
2,"NOL6","gene","KIDNEY"
1,"NRAP","gene","KIDNEY"
2,"NSUN5","gene","KIDNEY"
2,"NSUN6","gene","KIDNEY"
2,"NUDT9","gene","KIDNEY"
2,"PAF1","gene","KIDNEY"
2,"PARG","gene","KIDNEY"
2,"PARP1","gene","KIDNEY"
2,"PBRM1","gene","KIDNEY"
2,"PCNX4","gene","KIDNEY"
2,"PDE4D","gene","KIDNEY"
2,"PDPR","gene","KIDNEY"
2,"PDSS2","gene","KIDNEY"
2,"PHAF1","gene","KIDNEY"
2,"PHF6","gene","KIDNEY"
2,"PHF8","gene","KIDNEY"
2,"PHKB","gene","KIDNEY"
2,"PIGK","gene","KIDNEY"
2,"PKN2","gene","KIDNEY"
2,"PPP5C","gene","KIDNEY"
2,"PSMB6","gene","KIDNEY"
2,"PSMD8","gene","KIDNEY"
2,"RAD52","gene","KIDNEY"
2,"RALGAPA1","gene","KIDNEY"
2,"RBM33","gene","KIDNEY"
2,"RIOK2","gene","KIDNEY"
