"","x"
"LRRC40_B",3
"LRRC41_B",3
"LRRC42_B",3
"LRRC43_B",3
"LRRC45_B",3
"LRRC46_B",3
"LRRC47_B",3
"LRRC49_B",2
"LRRC4B_B",3
"LRRC4C_B",2
"LRRC4_B",3
"LRRC52_B",3
"LRRC55_B",3
"LRRC56_B",3
"LRRC57_B",3
"LRRC58_B",3
"LRRC59_B",3
"LRRC61_B",3
"LRRC63_B",2
"LRRC66_B",2
"LRRC69_B",2
"LRRC71_B",2
"LRRC72_B",3
"LRRC73_B",3
"LRRC74A_B",2
"LRRC74B_B",3
"LRRC75A_B",1
"LRRC75B_B",3
"LRRC7_B",2
"LRRC8A_B",3
"LRRC8B_B",2
"LRRC8C_B",3
"LRRC8D_B",3
"LRRC8E_B",1
"LRRC9_B",2
"LRRCC1_B",3
"LRRD1_B",2
"LRRFIP1_B",3
"LRRFIP2_B",3
"LRRIQ1_B",1
"LRRIQ3_B",2
"LRRIQ4_B",2
"LRRK1_B",2
"LRRK2_B",2
"LRRN1_B",3
"LRRN2_B",3
"LRRN3_B",2
"LRRN4CL_B",3
"LRRN4_B",2
"LRRTM1_B",3
"LRRTM2_B",2
"LRRTM3_B",2
"LRRTM4_B",2
"LRSAM1_B",3
"LRTM1_B",2
"LRTM2_B",3
"LRWD1_B",3
"LSAMP-AS1_B",1
"LSAMP_B",3
"LSG1_B",2
"LSM10_B",3
"LSM11_B",3
"LSM12_B",3
"LSM14A_B",3
"LSM14B_B",3
"LSM1_B",3
"LSM2_B",3
"LSM3_B",3
"LSM4_B",3
"LSM5_B",3
"LSM6_B",2
"LSM7_B",3
"LSM8_B",3
"LSMEM1_B",2
"LSMEM2_B",3
"LSP1_B",3
"LSR_B",3
"LSS_B",3
"LST1_B",3
"LTA4H_B",2
"LTA_B",3
"LTB4R2_B",3
"LTB4R_B",3
"LTBP1_B",3
"LTBP2_B",3
"LTBP3_B",3
"LTBP4_B",3
"LTBR_B",3
"LTB_B",3
"LTC4S_B",3
"LTF_B",2
"LTK_B",3
"LTN1_B",3
"LTV1_B",3
"LUADT1_B",1
"LUC7L2_B",3
"LUC7L3_B",3
"LUC7L_B",3
"LUCAT1_B",2
"LUM_B",2
"LURAP1L-AS1_B",2
"LURAP1L_B",2
"LURAP1_B",3
"LUZP1_B",3
"LUZP2_B",2
"LUZP4_B",1
"LVRN_B",3
"LXN_B",2
"LY6D_B",1
"LY6E_B",3
"LY6G5B_B",3
"LY6G5C_B",3
"LY6G6C_B",2
"LY6G6D_B",1
"LY6G6F_B",1
"LY6H_B",3
"LY6K_B",2
"LY6L_B",3
"LY86-AS1_B",2
"LY86_B",3
"LY96_B",2
"LY9_B",2
"LYAR_B",3
"LYG1_B",2
"LYG2_B",2
"LYL1_B",3
"LYNX1_B",3
"LYN_B",2
"LYPD1_B",2
"LYPD2_B",3
"LYPD3_B",1
"LYPD4_B",2
"LYPD5_B",2
"LYPD6B_B",2
"LYPD6_B",3
"LYPD8_B",1
"LYPLA1_B",3
"LYPLA2_B",3
"LYPLAL1_B",3
"LYRM1_B",2
"LYRM2_B",3
"LYRM4-AS1_B",3
"LYRM4_B",3
"LYRM7_B",3
"LYRM9_B",2
"LYSMD1_B",3
"LYSMD2_B",3
"LYSMD3_B",3
"LYSMD4_B",3
"LYST_B",2
"LYVE1_B",2
"LYZL1_B",2
"LYZL2_B",2
"LYZL4_B",2
"LYZL6_B",3
"LYZ_B",2
"LZIC_B",3
"LZTFL1_B",3
"LZTR1_B",3
"LZTS1-AS1_B",1
"LZTS1_B",3
"LZTS2_B",3
"LZTS3_B",3
"M1AP_B",2
"M6PR_B",3
"MAB21L1_B",2
"MAB21L2_B",3
"MAB21L3_B",2
"MACC1-AS1_B",1
"MACC1_B",1
"MACF1_B",2
"MACROD1_B",3
"MACROD2-AS1_B",2
"MACROD2-IT1_B",1
"MACROD2_B",2
"MAD1L1_B",3
"MAD2L1BP_B",3
"MAD2L1_B",3
"MAD2L2_B",3
"MADCAM1_B",3
"MADD_B",3
"MAEA_B",3
"MAEL_B",2
"MAF1_B",3
"MAFA-AS1_B",1
"MAFA_B",1
"MAFB_B",3
"MAFF_B",3
"MAFG_B",3
"MAFK_B",3
"MAFTRR_B",2
"MAF_B",3
"MAGEA11_B",2
"MAGEA12_B",1
"MAGEA1_B",1
"MAGEA2B_B",1
"MAGEA2_B",1
"MAGEA3_B",1
"MAGEA4_B",3
"MAGEA6_B",1
"MAGEA8_B",3
"MAGEA9B_B",1
"MAGEA9_B",3
"MAGEB10_B",1
"MAGEB16_B",3
"MAGEB17_B",1
"MAGEB18_B",1
"MAGEB1_B",2
"MAGEB2_B",3
"MAGEB3_B",2
"MAGEB4_B",1
"MAGEB5_B",1
"MAGEB6_B",1
"MAGEC1_B",3
"MAGEC2_B",1
"MAGEC3_B",2
"MAGED1_B",3
"MAGED2_B",3
"MAGED4B_B",3
"MAGED4_B",3
"MAGEE1_B",3
"MAGEE2_B",2
"MAGEF1_B",3
"MAGEH1_B",3
"MAGEL2_B",1
"MAGI1-AS1_B",2
"MAGI1_B",2
"MAGI2-AS2_B",1
"MAGI2-AS3_B",3
"MAGI2_B",2
"MAGI3_B",2
"MAGIX_B",2
"MAGOHB_B",3
"MAGOH_B",3
"MAGT1_B",2
"MAG_B",3
"MAJIN_B",2
"MAK16_B",3
"MAK_B",2
"MAL2_B",1
"MALAT1_B",3
"MALL_B",2
"MALRD1_B",2
"MALSU1_B",3
"MALT1_B",3
"MAL_B",3
"MAMDC2-AS1_B",1
"MAMDC2_B",1
"MAMDC4_B",3
"MAML1_B",3
"MAML2_B",2
"MAML3_B",3
"MAMLD1_B",3
"MAMSTR_B",3
"MAN1A1_B",2
"MAN1A2_B",3
"MAN1B1_B",3
"MAN1C1_B",3
"MAN2A1_B",3
"MAN2A2_B",3
"MAN2B1_B",3
"MAN2B2_B",3
"MAN2C1_B",3
"MANBAL_B",3
"MANBA_B",2
"MANEAL_B",3
"MANEA_B",3
"MANF_B",3
"MANSC1_B",3
"MANSC4_B",2
"MAOA_B",1
"MAOB_B",1
"MAP10_B",2
"MAP1A_B",3
"MAP1B_B",3
"MAP1LC3A_B",3
"MAP1LC3B2_B",3
"MAP1LC3B_B",3
"MAP1LC3C_B",2
"MAP1S_B",3
"MAP2K1_B",2
"MAP2K2_B",3
"MAP2K3_B",3
"MAP2K4P1_B",1
"MAP2K4_B",3
"MAP2K5_B",2
"MAP2K6_B",2
"MAP2K7_B",3
"MAP2_B",2
"MAP3K10_B",3
"MAP3K11_B",3
"MAP3K12_B",3
"MAP3K13_B",2
"MAP3K14_B",3
"MAP3K15_B",3
"MAP3K19_B",2
"MAP3K1_B",3
"MAP3K2_B",2
"MAP3K3_B",3
"MAP3K4_B",3
"MAP3K5_B",3
"MAP3K6_B",3
"MAP3K7CL_B",2
"MAP3K7_B",3
"MAP3K8_B",2
"MAP3K9_B",2
"MAP4K1_B",3
"MAP4K2_B",3
"MAP4K3_B",3
"MAP4K4_B",3
"MAP4K5_B",2
"MAP4_B",2
"MAP6D1_B",3
"MAP6_B",2
"MAP7D1_B",3
"MAP7D2_B",3
"MAP7D3_B",3
"MAP7_B",2
"MAP9_B",2
"MAPK10_B",2
"MAPK11_B",3
"MAPK12_B",3
"MAPK13_B",3
"MAPK14_B",3
"MAPK15_B",3
"MAPK1IP1L_B",2
"MAPK1_B",3
"MAPK3_B",3
"MAPK4_B",2
"MAPK6_B",2
"MAPK7_B",3
"MAPK8IP1_B",3
"MAPK8IP2_B",3
"MAPK8IP3_B",3
"MAPK8_B",3
"MAPK9_B",3
"MAPKAP1_B",3
"MAPKAPK2_B",3
"MAPKAPK3_B",3
"MAPKAPK5-AS1_B",3
"MAPKAPK5_B",2
"MAPKBP1_B",3
"MAPRE1_B",3
"MAPRE2_B",2
"MAPRE3_B",3
"MAPT-IT1_B",3
"MAPT_B",3
"MARCKSL1_B",3
"MARCKS_B",2
"MARCO_B",1
"MARK1_B",2
"MARK2_B",3
"MARK3_B",2
"MARK4_B",3
"MARS2_B",3
"MARVELD1_B",3
"MARVELD2_B",1
"MARVELD3_B",3
"MAS1L_B",2
"MAS1_B",2
"MASP1_B",2
"MASP2_B",3
"MAST1_B",3
"MAST2_B",2
"MAST3_B",3
"MAST4_B",2
"MASTL_B",2
"MAT1A_B",1
"MAT2A_B",1
"MAT2B_B",2
"MATK_B",3
"MATN1-AS1_B",3
"MATN1_B",3
"MATN2_B",3
"MATN3_B",3
"MATN4_B",1
"MATR3_B",3
"MAU2_B",3
"MAVS_B",3
"MAX_B",3
"MAZ_B",3
"MB21D2_B",3
"MBD1_B",3
"MBD2_B",3
"MBD3L1_B",1
"MBD3L2_B",1
"MBD3L3_B",1
"MBD3L4_B",1
"MBD3L5_B",1
"MBD3_B",3
"MBD4_B",3
"MBD5_B",2
"MBD6_B",3
"MBIP_B",3
"MBL1P_B",2
"MBL2_B",2
"MBLAC1_B",3
"MBLAC2_B",3
"MBNL1-AS1_B",2
"MBNL1_B",2
"MBNL2_B",2
"MBNL3_B",2
"MBOAT1_B",3
"MBOAT2_B",3
"MBOAT4_B",2
"MBOAT7_B",3
"MBP_B",3
"MBTD1_B",3
"MBTPS1_B",3
"MBTPS2_B",2
"MB_B",2
"MC1R_B",3
"MC2R_B",2
"MC3R_B",1
"MC4R_B",2
"MC5R_B",1
"MCAM_B",3
"MCAT_B",3
"MCCC1_B",2
"MCCC2_B",3
"MCCD1_B",1
"MCC_B",2
"MCEE_B",3
"MCEMP1_B",3
"MCF2L2_B",2
"MCF2L_B",2
"MCF2_B",2
"MCFD2_B",3
"MCHR1_B",3
"MCHR2-AS1_B",1
"MCHR2_B",1
"MCIDAS_B",1
"MCL1_B",1
"MCM10_B",2
"MCM2_B",3
"MCM3AP-AS1_B",3
"MCM3AP_B",3
"MCM3_B",3
"MCM4_B",3
"MCM5_B",3
"MCM6_B",3
"MCM7_B",3
"MCM8-AS1_B",3
"MCM8_B",2
"MCM9_B",3
"MCMBP_B",3
"MCMDC2_B",1
"MCOLN1_B",3
"MCOLN2_B",2
"MCOLN3_B",2
"MCPH1_B",2
"MCRIP1_B",3
"MCRIP2_B",3
"MCRS1_B",3
"MCTP1_B",2
"MCTP2_B",2
"MCTS1_B",2
"MCTS2_B",3
"MCUR1_B",3
"MCU_B",3
"MDC1-AS1_B",3
"MDC1_B",3
"MDFIC_B",3
"MDFI_B",3
"MDGA1_B",3
"MDGA2_B",2
"MDH1B_B",3
"MDH1_B",3
"MDH2_B",3
"MDK_B",3
"MDM1_B",3
"MDM2_B",1
"MDM4_B",3
"MDN1_B",2
"MDP1_B",3
"MDS2_B",3
"ME1_B",3
"ME2_B",3
"ME3_B",2
"MEA1_B",3
"MEAF6_B",3
"MECOM_B",2
"MECP2_B",3
"MECR_B",3
"MED10_B",3
"MED11_B",3
"MED12L_B",3
"MED12_B",3
"MED13L_B",3
"MED13_B",3
"MED14_B",3
"MED15_B",3
"MED16_B",3
"MED17_B",3
"MED18_B",3
"MED19_B",3
"MED1_B",3
"MED20_B",3
"MED21_B",3
"MED22_B",3
"MED23_B",3
"MED24_B",2
"MED25_B",3
"MED26_B",3
"MED27_B",2
"MED28_B",3
"MED29_B",3
"MED30_B",3
"MED31_B",3
"MED4-AS1_B",2
"MED4_B",3
"MED6_B",3
"MED7_B",3
"MED8_B",3
"MED9_B",3
"MEDAG_B",2
"MEF2A_B",2
"MEF2C-AS1_B",3
"MEF2C_B",2
"MEF2D_B",3
"MEFV_B",3
"MEG3_B",1
"MEGF10_B",2
"MEGF11_B",2
"MEGF6_B",3
"MEGF8_B",3
"MEGF9_B",3
"MEI1_B",2
"MEI4_B",1
"MEIG1_B",3
"MEIKIN_B",3
"MEIOB_B",3
"MEIOC_B",3
"MEIS1-AS2_B",3
"MEIS1_B",3
"MEIS2_B",3
"MEIS3_B",3
"MELK_B",3
"MELTF_B",3
"MEMO1_B",3
"MEN1_B",3
"MEOX1_B",2
"MEOX2_B",3
"MEP1A_B",1
"MEP1B_B",1
"MEPCE_B",3
"MEPE_B",2
"MERTK_B",3
"MESP1_B",3
"MESP2_B",3
"MESTIT1_B",3
"MEST_B",2
"METAP1D_B",2
"METAP1_B",3
"METAP2_B",3
"METRNL_B",3
"METRN_B",3
"METTL13_B",3
"METTL14_B",3
"METTL15_B",2
"METTL16_B",3
"METTL17_B",3
"METTL18_B",3
"METTL1_B",3
"METTL21A_B",3
"METTL21C_B",2
"METTL22_B",3
"METTL23_B",3
"METTL24_B",3
"METTL25_B",2
"METTL2A_B",3
"METTL2B_B",3
"METTL3_B",3
"METTL4_B",3
"METTL5_B",3
"METTL6_B",3
"METTL8_B",3
"METTL9_B",3
"MET_B",3
"MEX3A_B",3
"MEX3B_B",3
"MEX3C_B",3
"MEX3D_B",3
"MFAP1_B",3
"MFAP2_B",3
"MFAP3L_B",2
"MFAP3_B",3
"MFAP4_B",3
"MFAP5_B",2
"MFF_B",2
"MFGE8_B",3
"MFHAS1_B",3
"MFN1_B",3
"MFN2_B",3
"MFNG_B",3
"MFSD10_B",3
"MFSD11_B",3
"MFSD12_B",3
"MFSD13A_B",3
"MFSD13B_B",2
"MFSD14A_B",3
"MFSD14B_B",3
"MFSD1_B",3
"MFSD2A_B",3
"MFSD2B_B",3
"MFSD3_B",3
"MFSD4A_B",3
"MFSD4B_B",3
"MFSD5_B",3
"MFSD6L_B",1
"MFSD6_B",3
"MFSD8_B",3
"MFSD9_B",3
"MGAM2_B",2
"MGAM_B",2
"MGARP_B",3
"MGAT1_B",3
"MGAT2_B",3
"MGAT3-AS1_B",3
"MGAT3_B",2
"MGAT4A_B",3
"MGAT4B_B",3
"MGAT4C_B",2
"MGAT4D_B",2
"MGAT4EP_B",2
"MGAT5B_B",3
"MGAT5_B",2
"MGA_B",2
"MGC12916_B",1
"MGC15885_B",1
"MGC16275_B",1
"MGC27382_B",2
"MGC32805_B",2
"MGLL_B",2
"MGME1_B",3
"MGMT_B",3
"MGP_B",2
"MGRN1_B",3
"MGST1_B",2
"MGST2_B",2
"MGST3_B",3
"MIA2_B",2
"MIA3_B",3
"MIAT_B",3
"MIA_B",1
"MIB1_B",2
"MIB2_B",3
"MICAL1_B",3
"MICAL2_B",2
"MICAL3_B",2
"MICALL1_B",3
"MICALL2_B",3
"MICA_B",3
"MICB_B",3
"MICU1_B",2
"MICU2_B",3
"MICU3_B",3
"MID1IP1_B",3
"MID1_B",2
"MID2_B",2
"MIDN_B",1
"MIEF1_B",3
"MIEF2_B",3
"MIEN1_B",3
"MIER1_B",3
"MIER2_B",3
"MIER3_B",3
"MIF4GD_B",3
"MIF_B",3
"MIIP_B",3
"MILR1_B",2
"MIMT1_B",1
"MINCR_B",3
"MINK1_B",3
"MINPP1_B",2
"MIOS_B",3
"MIOX_B",1
"MIPEP_B",3
"MIPOL1_B",2
"MIP_B",2
"MIR1-1HG_B",3
"MIR1-1_B",1
"MIR1-2_B",2
"MIR100HG_B",3
"MIR100_B",1
"MIR101-1_B",1
"MIR101-2_B",1
"MIR103A1_B",1
"MIR103A2_B",1
"MIR103B1_B",1
"MIR103B2_B",1
"MIR105-1_B",1
"MIR105-2_B",1
"MIR106A_B",1
"MIR106B_B",1
"MIR107_B",1
"MIR10A_B",1
"MIR10B_B",1
"MIR1178_B",2
"MIR1179_B",1
"MIR1180_B",3
"MIR1181_B",3
"MIR1182_B",3
"MIR1183_B",1
"MIR1184-1_B",3
"MIR1184-2_B",3
"MIR1184-3_B",3
"MIR1185-1_B",1
"MIR1185-2_B",1
"MIR1193_B",1
"MIR1197_B",1
"MIR1199_B",1
"MIR1200_B",1
"MIR1202_B",1
"MIR1203_B",1
"MIR1204_B",2
"MIR1205_B",1
"MIR1206_B",1
"MIR1207_B",1
"MIR1208_B",1
"MIR1224_B",3
"MIR1225_B",1
"MIR1226_B",3
"MIR1227_B",3
"MIR1228_B",3
"MIR1229_B",3
"MIR122_B",1
"MIR1231_B",3
"MIR1233-1_B",3
"MIR1233-2_B",3
"MIR1234_B",1
"MIR1236_B",1
"MIR1237_B",3
"MIR1238_B",1
"MIR124-1_B",1
"MIR124-2HG_B",2
"MIR124-2_B",2
"MIR124-3_B",1
"MIR1243_B",1
"MIR1244-1_B",3
"MIR1244-2_B",2
"MIR1244-3_B",1
"MIR1244-4_B",2
"MIR1245A_B",1
"MIR1245B_B",2
"MIR1246_B",1
"MIR1247_B",3
"MIR1248_B",2
"MIR1249_B",3
"MIR1250_B",3
"MIR1251_B",1
"MIR1252_B",1
"MIR1253_B",1
"MIR1255A_B",1
"MIR1255B1_B",1
"MIR1255B2_B",1
"MIR1256_B",2
"MIR1257_B",3
"MIR1258_B",1
"MIR125A_B",1
"MIR125B1_B",1
"MIR125B2_B",1
"MIR1260A_B",3
"MIR1260B_B",3
"MIR1261_B",1
"MIR1262_B",1
"MIR1263_B",1
"MIR1264_B",1
"MIR1265_B",1
"MIR1266_B",1
"MIR1267_B",2
"MIR1268A_B",1
"MIR1268B_B",3
"MIR1269A_B",1
"MIR1269B_B",1
"MIR126_B",3
"MIR1270_B",2
"MIR1271_B",1
"MIR1272_B",3
"MIR1273C_B",1
"MIR1273H_B",1
"MIR1275_B",1
"MIR1276_B",1
"MIR1277_B",1
"MIR1278_B",2
"MIR1279_B",2
"MIR127_B",1
"MIR128-1_B",1
"MIR128-2_B",1
"MIR1281_B",3
"MIR1282_B",3
"MIR1283-1_B",1
"MIR1283-2_B",1
"MIR1284_B",1
"MIR1285-1_B",2
"MIR1285-2_B",1
"MIR1286_B",2
"MIR1287_B",3
"MIR1288_B",1
"MIR1289-1_B",1
"MIR1289-2_B",1
"MIR129-1_B",1
"MIR129-2_B",1
"MIR1290_B",1
"MIR1291_B",1
"MIR1292_B",1
"MIR1293_B",2
"MIR1294_B",1
"MIR1295A_B",2
"MIR1295B_B",1
"MIR1296_B",2
"MIR1297_B",1
"MIR1298_B",2
"MIR1299_B",1
"MIR1301_B",3
"MIR1302-10_B",1
"MIR1302-11_B",1
"MIR1302-1_B",1
"MIR1302-2_B",1
"MIR1302-3_B",1
"MIR1302-4_B",1
"MIR1302-5_B",2
"MIR1302-6_B",1
"MIR1302-7_B",1
"MIR1302-8_B",2
"MIR1302-9_B",1
"MIR1303_B",1
"MIR1304_B",2
"MIR1305_B",1
"MIR1306_B",3
"MIR1307_B",1
"MIR130A_B",1
"MIR130B_B",1
"MIR1321_B",1
"MIR1322_B",1
"MIR1323_B",1
"MIR1324_B",3
"MIR132_B",1
"MIR133A1HG_B",2
"MIR133A1_B",2
"MIR133A2_B",1
"MIR133B_B",2
"MIR1343_B",1
"MIR134_B",1
"MIR135A1_B",1
"MIR135A2_B",1
"MIR135B_B",1
"MIR136_B",1
"MIR137HG_B",1
"MIR137_B",1
"MIR138-1_B",1
"MIR138-2_B",1
"MIR139_B",3
"MIR140_B",1
"MIR141_B",1
"MIR142_B",1
"MIR143_B",2
"MIR144_B",1
"MIR145_B",3
"MIR1468_B",1
"MIR1469_B",3
"MIR146A_B",1
"MIR146B_B",1
"MIR1470_B",3
"MIR1471_B",1
"MIR147A_B",1
"MIR147B_B",1
"MIR148A_B",1
"MIR148B_B",1
"MIR149_B",3
"MIR150_B",1
"MIR151A_B",1
"MIR151B_B",1
"MIR152_B",3
"MIR153-1_B",1
"MIR153-2_B",1
"MIR1537_B",2
"MIR1538_B",3
"MIR1539_B",1
"MIR154_B",1
"MIR155HG_B",3
"MIR155_B",2
"MIR1587_B",2
"MIR15A_B",1
"MIR15B_B",1
"MIR16-1_B",1
"MIR16-2_B",1
"MIR17HG_B",1
"MIR17_B",1
"MIR181A1_B",1
"MIR181A2HG_B",2
"MIR181A2_B",1
"MIR181B1_B",1
"MIR181B2_B",1
"MIR181C_B",1
"MIR181D_B",1
"MIR1825_B",3
"MIR1827_B",1
"MIR182_B",1
"MIR183_B",1
"MIR184_B",1
"MIR185_B",1
"MIR186_B",2
"MIR187_B",1
"MIR188_B",1
"MIR18A_B",1
"MIR18B_B",1
"MIR1908_B",3
"MIR1909_B",3
"MIR190A_B",1
"MIR190B_B",1
"MIR1910_B",1
"MIR1911_B",1
"MIR1912_B",1
"MIR1913_B",1
"MIR1914_B",3
"MIR1915_B",3
"MIR191_B",1
"MIR192_B",1
"MIR193A_B",1
"MIR193BHG_B",3
"MIR193B_B",2
"MIR194-1_B",2
"MIR194-2_B",1
"MIR195_B",1
"MIR196A1_B",1
"MIR196A2_B",1
"MIR196B_B",3
"MIR1972-1_B",2
"MIR1972-2_B",1
"MIR1973_B",1
"MIR1976_B",1
"MIR197_B",1
"MIR198_B",2
"MIR199A1_B",3
"MIR199A2_B",1
"MIR199B_B",3
"MIR19A_B",1
"MIR19B1_B",1
"MIR19B2_B",1
"MIR200A_B",1
"MIR200B_B",1
"MIR200C_B",1
"MIR202HG_B",3
"MIR202_B",1
"MIR203A_B",1
"MIR203B_B",1
"MIR204_B",1
"MIR2052HG_B",1
"MIR2052_B",1
"MIR2053_B",1
"MIR2054_B",2
"MIR205HG_B",1
"MIR205_B",1
"MIR206_B",1
"MIR208A_B",1
"MIR208B_B",1
"MIR20A_B",1
"MIR20B_B",1
"MIR210HG_B",1
"MIR210_B",1
"MIR2110_B",1
"MIR2113_B",1
"MIR2114_B",1
"MIR2115_B",1
"MIR2116_B",1
"MIR2117_B",1
"MIR211_B",1
"MIR212_B",1
"MIR214_B",1
"MIR215_B",1
"MIR216A_B",1
"MIR216B_B",1
"MIR217_B",1
"MIR218-1_B",1
"MIR218-2_B",1
"MIR219A1_B",3
"MIR219A2_B",1
"MIR219B_B",3
"MIR21_B",1
"MIR221_B",1
"MIR222_B",1
"MIR223_B",1
"MIR224_B",1
"MIR2276_B",1
"MIR2277_B",3
"MIR2278_B",2
"MIR22HG_B",1
"MIR22_B",1
"MIR2355_B",2
"MIR2392_B",1
"MIR23A_B",1
"MIR23B_B",1
"MIR23C_B",1
"MIR24-1_B",1
"MIR24-2_B",1
"MIR2467_B",1
"MIR25_B",3
"MIR2681_B",1
"MIR2682_B",1
"MIR26A1_B",3
"MIR26A2_B",1
"MIR26B_B",1
"MIR27A_B",1
"MIR27B_B",1
"MIR2861_B",3
"MIR28_B",2
"MIR2909_B",1
"MIR296_B",1
"MIR297_B",1
"MIR298_B",1
"MIR299_B",1
"MIR29A_B",1
"MIR29B1_B",1
"MIR29B2_B",1
"MIR29C_B",1
"MIR300_B",1
"MIR301A_B",1
"MIR301B_B",1
"MIR302A_B",1
"MIR302B_B",1
"MIR302C_B",1
"MIR302D_B",1
"MIR302E_B",1
"MIR302F_B",1
"MIR3064_B",2
"MIR3065_B",3
"MIR3074_B",1
"MIR30A_B",1
"MIR30B_B",1
"MIR30C1_B",1
"MIR30C2_B",2
"MIR30D_B",1
"MIR30E_B",1
"MIR3115_B",1
"MIR3116-1_B",1
"MIR3116-2_B",1
"MIR3117_B",2
"MIR3118-1_B",1
"MIR3118-2_B",1
"MIR3118-3_B",1
"MIR3118-4_B",1
"MIR3119-1_B",1
"MIR3119-2_B",1
"MIR3120_B",1
"MIR3121_B",1
"MIR3122_B",1
"MIR3123_B",1
"MIR3124_B",1
"MIR3125_B",2
"MIR3126_B",2
"MIR3127_B",1
"MIR3128_B",1
"MIR3129_B",2
"MIR3130-1_B",1
"MIR3130-2_B",1
"MIR3131_B",3
"MIR3132_B",1
"MIR3133_B",2
"MIR3134_B",1
"MIR3135A_B",2
"MIR3135B_B",1
"MIR3136_B",2
"MIR3137_B",2
"MIR3138_B",3
"MIR3139_B",1
"MIR3140_B",2
"MIR3141_B",1
"MIR3142HG_B",2
"MIR3142_B",1
"MIR3143_B",1
"MIR3144_B",2
"MIR3145_B",1
"MIR3146_B",1
"MIR3147_B",1
"MIR3148_B",1
"MIR3149_B",2
"MIR3150A_B",1
"MIR3150B_B",1
"MIR3151_B",1
"MIR3152_B",1
"MIR3153_B",2
"MIR3154_B",1
"MIR3155A_B",1
"MIR3155B_B",1
"MIR3156-1_B",1
"MIR3156-2_B",1
"MIR3156-3_B",1
"MIR3157_B",1
"MIR3158-1_B",1
"MIR3158-2_B",1
"MIR3159_B",1
"MIR3160-1_B",1
"MIR3160-2_B",1
"MIR3161_B",1
"MIR3162_B",1
"MIR3163_B",1
"MIR3164_B",1
"MIR3165_B",1
"MIR3166_B",1
"MIR3167_B",1
"MIR3168_B",1
"MIR3169_B",1
"MIR3170_B",1
"MIR3171_B",1
"MIR3173_B",1
"MIR3174_B",2
"MIR3175_B",1
"MIR3176_B",3
"MIR3177_B",3
"MIR3178_B",3
"MIR3179-1_B",1
"MIR3179-2_B",1
"MIR3179-3_B",1
"MIR3179-4_B",1
"MIR3180-1_B",1
"MIR3180-2_B",1
"MIR3180-3_B",1
"MIR3180-4_B",3
"MIR3180-5_B",1
"MIR3181_B",1
"MIR3182_B",3
"MIR3183_B",3
"MIR3184_B",1
"MIR3185_B",1
"MIR3186_B",3
"MIR3187_B",3
"MIR3188_B",3
"MIR3189_B",1
"MIR3190_B",3
"MIR3191_B",3
"MIR3192_B",2
"MIR3193_B",1
"MIR3194_B",1
"MIR3195_B",1
"MIR3196_B",3
"MIR3197_B",1
"MIR3198-1_B",1
"MIR3198-2_B",3
"MIR3199-1_B",1
"MIR3199-2_B",1
"MIR31HG_B",3
"MIR31_B",1
"MIR3200_B",1
"MIR3201_B",1
"MIR3202-1_B",1
"MIR3202-2_B",1
"MIR320A_B",3
"MIR320B1_B",1
"MIR320C1_B",1
"MIR323A_B",1
"MIR323B_B",1
"MIR324_B",3
"MIR325HG_B",1
"MIR325_B",1
"MIR326_B",1
"MIR328_B",3
"MIR329-1_B",1
"MIR329-2_B",1
"MIR32_B",2
"MIR330_B",1
"MIR331_B",1
"MIR335_B",1
"MIR337_B",1
"MIR338_B",3
"MIR339_B",1
"MIR33A_B",3
"MIR33B_B",1
"MIR340_B",1
"MIR342_B",1
"MIR345_B",1
"MIR346_B",1
"MIR34AHG_B",3
"MIR34A_B",1
"MIR34B_B",1
"MIR34C_B",1
"MIR3529_B",1
"MIR3591_B",1
"MIR3605_B",3
"MIR3606_B",2
"MIR3609_B",1
"MIR3610_B",1
"MIR3611_B",1
"MIR3612_B",1
"MIR3613_B",3
"MIR3614_B",3
"MIR3615_B",1
"MIR3616_B",1
"MIR3617_B",2
"MIR3618_B",3
"MIR3619_B",1
"MIR361_B",1
"MIR3620_B",3
"MIR3621_B",1
"MIR3622A_B",2
"MIR3622B_B",2
"MIR362_B",1
"MIR363_B",1
"MIR3646_B",1
"MIR3648-1_B",3
"MIR3648-2_B",3
"MIR3649_B",1
"MIR3650_B",2
"MIR3651_B",1
"MIR3652_B",1
"MIR3654_B",1
"MIR3655_B",3
"MIR3657_B",2
"MIR3658_B",2
"MIR3659_B",1
"MIR365A_B",1
"MIR365B_B",1
"MIR3660_B",1
"MIR3661_B",3
"MIR3662_B",2
"MIR3663HG_B",1
"MIR3663_B",1
"MIR3664_B",1
"MIR3665_B",1
"MIR3666_B",2
"MIR3667_B",1
"MIR3668_B",1
"MIR3670-1_B",1
"MIR3670-2_B",1
"MIR3670-3_B",1
"MIR3670-4_B",1
"MIR3671_B",1
"MIR3672_B",1
"MIR3674_B",1
"MIR3675_B",1
"MIR3677_B",3
"MIR3678_B",1
"MIR3679_B",1
"MIR367_B",1
"MIR3680-1_B",1
"MIR3680-2_B",1
"MIR3681HG_B",1
"MIR3681_B",1
"MIR3682_B",2
"MIR3683_B",1
"MIR3684_B",1
"MIR3685_B",2
"MIR3686_B",1
"MIR3688-1_B",2
"MIR3688-2_B",2
"MIR3689A_B",1
"MIR3689B_B",1
"MIR3689C_B",1
"MIR3689D1_B",1
"MIR3689D2_B",1
"MIR3689E_B",1
"MIR3689F_B",3
"MIR3690_B",1
"MIR3691_B",1
