"","x"
"MIR603_B",1
"MIR604_B",1
"MIR605_B",1
"MIR6068_B",1
"MIR6069_B",1
"MIR606_B",1
"MIR6070_B",1
"MIR6071_B",1
"MIR6072_B",1
"MIR6073_B",1
"MIR6074_B",1
"MIR6075_B",1
"MIR6076_B",1
"MIR6077_B",1
"MIR6078_B",1
"MIR6079_B",1
"MIR607_B",1
"MIR6080_B",2
"MIR6081_B",1
"MIR6082_B",1
"MIR6083_B",1
"MIR6084_B",2
"MIR6085_B",1
"MIR6086_B",1
"MIR6088_B",1
"MIR6089_B",1
"MIR608_B",1
"MIR6090_B",1
"MIR609_B",1
"MIR610_B",1
"MIR611_B",2
"MIR6124_B",1
"MIR6125_B",2
"MIR6126_B",2
"MIR6127_B",1
"MIR6128_B",1
"MIR6129_B",1
"MIR612_B",2
"MIR6130_B",1
"MIR6131_B",1
"MIR6132_B",1
"MIR6133_B",1
"MIR6134_B",1
"MIR613_B",1
"MIR614_B",3
"MIR615_B",1
"MIR6165_B",2
"MIR616_B",3
"MIR617_B",1
"MIR618_B",1
"MIR619_B",1
"MIR620_B",1
"MIR621_B",2
"MIR622_B",1
"MIR623_B",1
"MIR624_B",1
"MIR625_B",1
"MIR626_B",1
"MIR627_B",1
"MIR628_B",1
"MIR629_B",1
"MIR630_B",1
"MIR631_B",2
"MIR632_B",2
"MIR633_B",1
"MIR634_B",1
"MIR635_B",2
"MIR636_B",2
"MIR637_B",2
"MIR638_B",1
"MIR639_B",2
"MIR640_B",1
"MIR641_B",2
"MIR642A_B",1
"MIR642B_B",1
"MIR643_B",1
"MIR644A_B",1
"MIR645_B",1
"MIR646HG_B",2
"MIR646_B",1
"MIR647_B",2
"MIR648_B",1
"MIR6499_B",1
"MIR649_B",1
"MIR6500_B",1
"MIR6501_B",2
"MIR6502_B",3
"MIR6503_B",1
"MIR6504_B",1
"MIR6505_B",1
"MIR6506_B",2
"MIR6507_B",1
"MIR6508_B",1
"MIR6509_B",1
"MIR650_B",2
"MIR6510_B",1
"MIR6511A1_B",1
"MIR6511A2_B",1
"MIR6511A3_B",1
"MIR6511A4_B",1
"MIR6511B1_B",2
"MIR6511B2_B",1
"MIR6512_B",1
"MIR6513_B",2
"MIR6514_B",1
"MIR6515_B",2
"MIR6516_B",1
"MIR651_B",1
"MIR652_B",1
"MIR653_B",1
"MIR654_B",1
"MIR655_B",1
"MIR656_B",2
"MIR657_B",2
"MIR658_B",1
"MIR659_B",2
"MIR660_B",1
"MIR661_B",1
"MIR662_B",1
"MIR663AHG_B",1
"MIR663A_B",1
"MIR663B_B",1
"MIR664A_B",1
"MIR664B_B",1
"MIR665_B",1
"MIR668_B",1
"MIR670HG_B",1
"MIR670_B",1
"MIR6715A_B",1
"MIR6715B_B",1
"MIR6716_B",2
"MIR6717_B",2
"MIR6718_B",1
"MIR6719_B",3
"MIR671_B",2
"MIR6720_B",2
"MIR6721_B",2
"MIR6722_B",1
"MIR6724-1_B",1
"MIR6724-2_B",1
"MIR6724-3_B",1
"MIR6724-4_B",1
"MIR6726_B",2
"MIR6727_B",2
"MIR6728_B",2
"MIR6729_B",2
"MIR6730_B",1
"MIR6731_B",1
"MIR6732_B",1
"MIR6733_B",1
"MIR6734_B",1
"MIR6735_B",2
"MIR6736_B",1
"MIR6737_B",2
"MIR6738_B",2
"MIR6739_B",2
"MIR6740_B",2
"MIR6741_B",2
"MIR6742_B",1
"MIR6743_B",1
"MIR6744_B",1
"MIR6745_B",1
"MIR6746_B",2
"MIR6747_B",1
"MIR6748_B",2
"MIR6749_B",2
"MIR6750_B",1
"MIR6751_B",2
"MIR6752_B",2
"MIR6753_B",2
"MIR6754_B",1
"MIR6755_B",1
"MIR6756_B",1
"MIR6757_B",2
"MIR6758_B",2
"MIR6759_B",2
"MIR675_B",2
"MIR6760_B",1
"MIR6761_B",2
"MIR6762_B",2
"MIR6763_B",1
"MIR6764_B",1
"MIR6765_B",2
"MIR6766_B",1
"MIR6767_B",1
"MIR6768_B",1
"MIR6769A_B",2
"MIR6769B_B",1
"MIR676_B",1
"MIR6770-1_B",1
"MIR6770-2_B",1
"MIR6770-3_B",1
"MIR6771_B",1
"MIR6772_B",2
"MIR6773_B",1
"MIR6774_B",2
"MIR6775_B",1
"MIR6776_B",1
"MIR6777_B",1
"MIR6778_B",1
"MIR6779_B",2
"MIR6780A_B",1
"MIR6780B_B",1
"MIR6781_B",1
"MIR6782_B",1
"MIR6783_B",1
"MIR6784_B",2
"MIR6785_B",1
"MIR6786_B",1
"MIR6787_B",1
"MIR6788_B",1
"MIR6789_B",2
"MIR6790_B",1
"MIR6791_B",2
"MIR6792_B",1
"MIR6793_B",2
"MIR6794_B",1
"MIR6795_B",1
"MIR6796_B",2
"MIR6797_B",1
"MIR6798_B",1
"MIR6799_B",1
"MIR6800_B",2
"MIR6801_B",1
"MIR6802_B",1
"MIR6803_B",1
"MIR6804_B",1
"MIR6805_B",1
"MIR6806_B",1
"MIR6807_B",1
"MIR6808_B",2
"MIR6809_B",1
"MIR6810_B",2
"MIR6811_B",1
"MIR6812_B",1
"MIR6813_B",1
"MIR6814_B",1
"MIR6815_B",1
"MIR6816_B",1
"MIR6817_B",1
"MIR6818_B",1
"MIR6819_B",1
"MIR6820_B",1
"MIR6821_B",2
"MIR6822_B",1
"MIR6823_B",1
"MIR6824_B",2
"MIR6825_B",1
"MIR6826_B",2
"MIR6828_B",1
"MIR6829_B",1
"MIR6830_B",1
"MIR6831_B",1
"MIR6832_B",2
"MIR6833_B",1
"MIR6834_B",1
"MIR6835_B",2
"MIR6836_B",1
"MIR6837_B",2
"MIR6838_B",2
"MIR6839_B",1
"MIR6840_B",2
"MIR6841_B",1
"MIR6842_B",1
"MIR6843_B",2
"MIR6844_B",1
"MIR6845_B",2
"MIR6846_B",2
"MIR6847_B",1
"MIR6848_B",1
"MIR6849_B",2
"MIR6850_B",1
"MIR6851_B",1
"MIR6852_B",2
"MIR6853_B",1
"MIR6854_B",1
"MIR6855_B",1
"MIR6856_B",2
"MIR6857_B",1
"MIR6858_B",1
"MIR6859-1_B",2
"MIR6859-2_B",2
"MIR6859-3_B",2
"MIR6859-4_B",2
"MIR6860_B",1
"MIR6861_B",2
"MIR6862-1_B",1
"MIR6862-2_B",3
"MIR6863_B",1
"MIR6864_B",1
"MIR6865_B",1
"MIR6866_B",1
"MIR6867_B",1
"MIR6868_B",1
"MIR6869_B",2
"MIR6870_B",1
"MIR6871_B",2
"MIR6872_B",1
"MIR6873_B",1
"MIR6874_B",1
"MIR6875_B",2
"MIR6876_B",1
"MIR6877_B",2
"MIR6878_B",3
"MIR6879_B",2
"MIR6880_B",1
"MIR6881_B",1
"MIR6882_B",2
"MIR6883_B",1
"MIR6884_B",2
"MIR6885_B",1
"MIR6886_B",1
"MIR6887_B",2
"MIR6888_B",3
"MIR6889_B",1
"MIR6890_B",2
"MIR6891_B",1
"MIR6892_B",2
"MIR6893_B",2
"MIR6894_B",2
"MIR6895_B",1
"MIR7-1_B",1
"MIR7-2_B",1
"MIR7-3HG_B",1
"MIR7-3_B",1
"MIR708_B",1
"MIR7106_B",1
"MIR7107_B",2
"MIR7108_B",1
"MIR7109_B",2
"MIR7110_B",1
"MIR7111_B",1
"MIR7112_B",2
"MIR7113_B",1
"MIR7114_B",1
"MIR711_B",2
"MIR7150_B",1
"MIR7151_B",1
"MIR7152_B",2
"MIR7153_B",1
"MIR7154_B",1
"MIR7155_B",1
"MIR7156_B",1
"MIR7157_B",1
"MIR7158_B",1
"MIR7159_B",1
"MIR7160_B",1
"MIR7161_B",1
"MIR7162_B",1
"MIR718_B",1
"MIR744_B",1
"MIR7515HG_B",1
"MIR7515_B",1
"MIR758_B",1
"MIR759_B",1
"MIR760_B",1
"MIR761_B",3
"MIR762HG_B",2
"MIR762_B",2
"MIR764_B",1
"MIR765_B",1
"MIR766_B",1
"MIR767_B",1
"MIR769_B",1
"MIR7702_B",1
"MIR7703_B",1
"MIR7704_B",1
"MIR7705_B",1
"MIR7706_B",1
"MIR770_B",2
"MIR7843_B",1
"MIR7844_B",2
"MIR7845_B",2
"MIR7846_B",1
"MIR7847_B",2
"MIR7848_B",1
"MIR7849_B",1
"MIR7850_B",1
"MIR7851_B",3
"MIR7852_B",1
"MIR7853_B",1
"MIR7854_B",1
"MIR7855_B",1
"MIR7856_B",1
"MIR7973-1_B",1
"MIR7973-2_B",1
"MIR7974_B",1
"MIR7975_B",1
"MIR7976_B",1
"MIR7977_B",1
"MIR7978_B",1
"MIR802_B",1
"MIR8052_B",1
"MIR8053_B",1
"MIR8054_B",1
"MIR8055_B",2
"MIR8056_B",1
"MIR8057_B",1
"MIR8058_B",1
"MIR8059_B",1
"MIR8060_B",1
"MIR8061_B",1
"MIR8062_B",1
"MIR8063_B",1
"MIR8064_B",1
"MIR8065_B",1
"MIR8066_B",1
"MIR8067_B",1
"MIR8068_B",1
"MIR8069-1_B",1
"MIR8070_B",1
"MIR8071-1_B",1
"MIR8071-2_B",1
"MIR8073_B",1
"MIR8074_B",1
"MIR8075_B",1
"MIR8076_B",1
"MIR8077_B",1
"MIR8078_B",1
"MIR8079_B",1
"MIR8080_B",1
"MIR8081_B",1
"MIR8082_B",1
"MIR8083_B",1
"MIR8084_B",1
"MIR8085_B",1
"MIR8086_B",1
"MIR8087_B",1
"MIR8088_B",1
"MIR8089_B",1
"MIR8485_B",1
"MIR873_B",1
"MIR874_B",1
"MIR875_B",1
"MIR876_B",1
"MIR877_B",1
"MIR885_B",1
"MIR887_B",1
"MIR888_B",1
"MIR889_B",1
"MIR890_B",1
"MIR891A_B",1
"MIR891B_B",1
"MIR892A_B",1
"MIR892B_B",1
"MIR892C_B",1
"MIR9-1_B",1
"MIR9-2_B",1
"MIR9-3HG_B",2
"MIR9-3_B",1
"MIR920_B",1
"MIR921_B",1
"MIR922_B",2
"MIR924HG_B",1
"MIR924_B",1
"MIR92A1_B",1
"MIR92A2_B",1
"MIR92B_B",1
"MIR933_B",1
"MIR934_B",1
"MIR935_B",1
"MIR936_B",1
"MIR937_B",2
"MIR938_B",1
"MIR939_B",2
"MIR93_B",1
"MIR940_B",2
"MIR941-1_B",1
"MIR941-2_B",1
"MIR941-3_B",1
"MIR941-4_B",1
"MIR941-5_B",1
"MIR942_B",1
"MIR943_B",2
"MIR944_B",1
"MIR9500_B",1
"MIR95_B",1
"MIR96_B",1
"MIR98_B",1
"MIR99AHG_B",3
"MIR99A_B",1
"MIR99B_B",1
"MIRLET7A1_B",1
"MIRLET7A2_B",1
"MIRLET7A3_B",1
"MIRLET7BHG_B",1
"MIRLET7B_B",1
"MIRLET7C_B",1
"MIRLET7D_B",1
"MIRLET7E_B",1
"MIRLET7F1_B",1
"MIRLET7F2_B",1
"MIRLET7G_B",1
"MIRLET7I_B",1
"MIS12_B",2
"MIS18A_B",2
"MIS18BP1_B",2
"MISP_B",3
"MITD1_B",2
"MITF_B",3
"MIXL1_B",1
"MKI67_B",2
"MKKS_B",2
"MKLN1-AS_B",2
"MKLN1_B",2
"MKNK1-AS1_B",2
"MKNK1_B",2
"MKNK2_B",2
"MKRN1_B",2
"MKRN2OS_B",3
"MKRN2_B",2
"MKRN3_B",1
"MKRN7P_B",2
"MKS1_B",2
"MKX_B",2
"MLANA_B",3
"MLC1_B",1
"MLEC_B",2
"MLF1_B",2
"MLF2_B",2
"MLH1_B",2
"MLH3_B",2
"MLIP-IT1_B",1
"MLIP_B",1
"MLKL_B",3
"MLLT10_B",2
"MLLT11_B",2
"MLLT1_B",2
"MLLT3_B",2
"MLLT6_B",2
"MLNR_B",2
"MLN_B",1
"MLPH_B",3
"MLST8_B",2
"MLXIPL_B",3
"MLXIP_B",2
"MLX_B",2
"MLYCD_B",2
"MMAA_B",3
"MMAB_B",2
"MMACHC_B",2
"MMADHC_B",2
"MMD2_B",2
"MMD_B",2
"MMEL1_B",2
"MME_B",3
"MMGT1_B",2
"MMP10_B",1
"MMP11_B",2
"MMP12_B",1
"MMP13_B",1
"MMP14_B",2
"MMP15_B",2
"MMP16_B",2
"MMP17_B",2
"MMP19_B",2
"MMP1_B",1
"MMP20_B",1
"MMP21_B",2
"MMP23A_B",2
"MMP23B_B",2
"MMP24_B",2
"MMP25_B",2
"MMP26_B",1
"MMP27_B",1
"MMP28_B",2
"MMP2_B",3
"MMP3_B",1
"MMP7_B",1
"MMP8_B",1
"MMP9_B",1
"MMRN1_B",3
"MMRN2_B",2
"MMS19_B",2
"MMS22L_B",3
"MN1_B",2
"MNAT1_B",3
"MND1_B",2
"MNDA_B",3
"MNS1_B",2
"MNT_B",2
"MNX1-AS1_B",1
"MNX1-AS2_B",1
"MNX1_B",2
"MOAP1_B",2
"MOB1A_B",2
"MOB1B_B",2
"MOB2_B",2
"MOB3A_B",2
"MOB3B_B",2
"MOB3C_B",2
"MOB4_B",1
"MOBP_B",1
"MOCOS_B",2
"MOCS1_B",2
"MOCS2_B",2
"MOCS3_B",2
"MOGAT1_B",2
"MOGAT2_B",1
"MOGAT3_B",1
"MOGS_B",2
"MOG_B",1
"MOK_B",2
"MON1A_B",2
"MON1B_B",2
"MON2_B",2
"MORC1_B",3
"MORC2-AS1_B",2
"MORC2_B",2
"MORC3_B",2
"MORC4_B",3
"MORF4L1_B",2
"MORF4L2_B",2
"MORN1_B",2
"MORN2_B",2
"MORN3_B",2
"MORN4_B",2
"MORN5_B",1
"MOSPD1_B",2
"MOSPD2_B",2
"MOSPD3_B",2
"MOS_B",1
"MOV10L1_B",3
"MOV10_B",2
"MOXD1_B",2
"MOXD2P_B",1
"MPC1L_B",1
"MPC1_B",2
"MPC2_B",2
"MPDU1_B",2
"MPDZ_B",2
"MPEG1_B",3
"MPG_B",2
"MPHOSPH10_B",2
"MPHOSPH6_B",2
"MPHOSPH8_B",2
"MPHOSPH9_B",2
"MPI_B",2
"MPLKIP_B",2
"MPL_B",2
"MPND_B",2
"MPO_B",2
"MPP1_B",2
"MPP2_B",3
"MPP3_B",1
"MPP4_B",1
"MPP7_B",3
"MPPE1_B",2
"MPPED1_B",2
"MPPED2_B",3
"MPRIP_B",2
"MPST_B",2
"MPV17L2_B",2
"MPV17L_B",2
"MPV17_B",2
"MPZL1_B",2
"MPZL2_B",1
"MPZL3_B",3
"MPZ_B",2
"MR1_B",2
"MRAP2_B",3
"MRAP_B",2
"MRAS_B",2
"MRC1_B",2
"MRC2_B",2
"MREG_B",2
"MRFAP1L1_B",2
"MRFAP1_B",2
"MRGBP_B",2
"MRGPRD_B",1
"MRGPRE_B",2
"MRGPRF-AS1_B",2
"MRGPRF_B",2
"MRGPRG-AS1_B",1
"MRGPRG_B",1
"MRGPRX1_B",1
"MRGPRX2_B",1
"MRGPRX3_B",1
"MRGPRX4_B",1
"MRI1_B",2
"MRLN_B",1
"MRM1_B",2
"MRM2_B",2
"MRM3_B",2
"MROH1_B",2
"MROH2A_B",1
"MROH2B_B",1
"MROH3P_B",1
"MROH5_B",1
"MROH6_B",2
"MROH8_B",2
"MROH9_B",1
"MRO_B",3
"MRPL10_B",2
"MRPL11_B",2
"MRPL12_B",2
"MRPL13_B",2
"MRPL14_B",2
"MRPL15_B",2
"MRPL16_B",2
"MRPL17_B",2
"MRPL18_B",2
"MRPL19_B",2
"MRPL1_B",2
"MRPL20_B",2
"MRPL21_B",2
"MRPL22_B",2
"MRPL23-AS1_B",2
"MRPL23_B",2
"MRPL24_B",2
"MRPL27_B",2
"MRPL28_B",2
"MRPL2_B",2
"MRPL30_B",2
"MRPL32_B",2
"MRPL33_B",2
"MRPL34_B",2
"MRPL35_B",2
"MRPL36_B",2
"MRPL37_B",2
"MRPL38_B",2
"MRPL39_B",2
"MRPL3_B",2
"MRPL40_B",2
"MRPL41_B",2
"MRPL42_B",2
"MRPL43_B",2
"MRPL44_B",2
"MRPL45_B",2
"MRPL46_B",2
"MRPL47_B",2
"MRPL48_B",2
"MRPL49_B",2
"MRPL4_B",2
"MRPL50_B",2
"MRPL51_B",2
"MRPL52_B",2
"MRPL53_B",2
"MRPL54_B",2
"MRPL55_B",2
"MRPL57_B",2
"MRPL9_B",2
"MRPS10_B",2
"MRPS11_B",2
"MRPS12_B",2
"MRPS14_B",2
"MRPS15_B",2
"MRPS16_B",2
"MRPS17_B",2
"MRPS18A_B",2
"MRPS18B_B",2
"MRPS18C_B",2
"MRPS21_B",2
"MRPS22_B",2
"MRPS23_B",2
"MRPS24_B",2
"MRPS25_B",2
"MRPS26_B",2
"MRPS27_B",2
"MRPS28_B",2
"MRPS2_B",2
"MRPS30_B",2
"MRPS31_B",2
"MRPS33_B",2
"MRPS34_B",2
"MRPS35_B",2
"MRPS36_B",2
"MRPS5_B",2
"MRPS7_B",2
"MRPS9_B",2
"MRRF_B",3
"MRS2_B",2
"MRTO4_B",2
"MS4A10_B",1
"MS4A12_B",1
"MS4A13_B",1
"MS4A14_B",1
"MS4A15_B",1
"MS4A18_B",1
"MS4A1_B",1
"MS4A2_B",1
"MS4A3_B",1
"MS4A4A_B",3
"MS4A4E_B",3
"MS4A5_B",1
"MS4A6A_B",3
"MS4A6E_B",1
"MS4A7_B",3
"MS4A8_B",1
"MSANTD1_B",2
"MSANTD2_B",3
"MSANTD3-TMEFF1_B",2
"MSANTD3_B",2
"MSANTD4_B",2
"MSC-AS1_B",2
"MSC_B",2
"MSGN1_B",1
"MSH2_B",2
"MSH3_B",2
"MSH4_B",2
"MSH6_B",2
"MSI1_B",1
"MSI2_B",2
"MSL1_B",2
"MSL2_B",2
"MSL3P1_B",3
"MSL3_B",2
"MSLN_B",1
"MSMB_B",1
"MSMO1_B",2
"MSMP_B",2
"MSN_B",2
"MSR1_B",3
"MSRA_B",3
"MSRB1_B",2
"MSRB2_B",2
"MSRB3_B",2
"MSS51_B",3
"MST1L_B",2
"MST1R_B",2
"MST1_B",2
"MSTN_B",1
"MSTO1_B",2
"MSX1_B",2
"MSX2_B",2
"MT1A_B",1
"MT1B_B",1
"MT1E_B",2
"MT1F_B",1
"MT1G_B",2
"MT1HL1_B",1
"MT1H_B",1
"MT1M_B",1
"MT1X_B",1
"MT2A_B",1
"MT3_B",1
"MT4_B",1
"MTA1_B",2
"MTA2_B",2
"MTA3_B",2
"MTAP_B",2
"MTBP_B",2
"MTCH1_B",2
"MTCH2_B",2
"MTCL1_B",3
"MTCO3P12_B",1
"MTDH_B",2
"MTERF1_B",2
"MTERF2_B",2
"MTERF3_B",2
"MTERF4_B",2
"MTF1_B",2
"MTF2_B",2
"MTFMT_B",2
"MTFP1_B",2
"MTFR1L_B",2
"MTFR1_B",3
"MTFR2_B",3
"MTG1_B",2
"MTG2_B",2
"MTHFD1L_B",2
"MTHFD1_B",2
"MTHFD2L_B",3
"MTHFD2P1_B",1
"MTHFD2_B",2
"MTHFR_B",2
"MTHFSD_B",2
"MTHFS_B",2
"MTIF2_B",2
"MTIF3_B",2
"MTM1_B",3
"MTMR10_B",2
"MTMR11_B",2
"MTMR12_B",2
"MTMR14_B",2
"MTMR1_B",2
"MTMR2_B",2
"MTMR3_B",3
"MTMR4_B",2
"MTMR6_B",3
"MTMR7_B",2
"MTMR8_B",2
"MTMR9_B",2
"MTNR1A_B",1
"MTNR1B_B",1
"MTO1_B",2
"MTOR-AS1_B",3
"MTOR_B",2
"MTPAP_B",2
"MTRF1L_B",2
"MTRF1_B",3
"MTRR_B",2
"MTR_B",2
"MTSS1_B",3
"MTTP_B",2
"MTURN_B",2
"MTUS1_B",3
"MTUS2_B",3
"MTX1_B",2
"MTX2_B",2
"MTX3_B",2
"MUC12_B",2
"MUC13_B",1
"MUC15_B",1
"MUC16_B",3
"MUC17_B",1
"MUC19_B",1
"MUC1_B",2
"MUC20_B",1
"MUC21_B",3
"MUC22_B",1
"MUC2_B",1
"MUC3A_B",3
"MUC4_B",2
"MUC5AC_B",1
"MUC5B_B",2
"MUC6_B",2
"MUC7_B",1
"MUCL1_B",1
"MUL1_B",2
"MUS81_B",2
"MUSK_B",3
"MUSTN1_B",3
"MUTYH_B",2
"MVB12A_B",2
"MVB12B_B",2
"MVD_B",2
"MVK_B",2
"MVP_B",2
"MX1_B",2
"MX2_B",3
"MXD1_B",2
"MXD3_B",2
"MXD4_B",2
"MXI1_B",2
"MXRA5_B",2
"MXRA7_B",2
"MXRA8_B",2
"MYADML2_B",2
"MYADML_B",1
"MYADM_B",2
"MYBBP1A_B",2
"MYBL1_B",2
"MYBL2_B",2
"MYBPC1_B",1
"MYBPC2_B",1
"MYBPC3_B",1
"MYBPHL_B",3
"MYBPH_B",1
"MYB_B",2
"MYCBP2-AS1_B",2
"MYCBP2_B",3
"MYCBPAP_B",2
"MYCBP_B",2
"MYCL_B",2
"MYCNOS_B",2
"MYCNUT_B",1
"MYCN_B",2
"MYCT1_B",1
"MYC_B",1
"MYD88_B",2
"MYDGF_B",2
"MYEF2_B",2
"MYEOV_B",1
"MYF5_B",1
"MYF6_B",1
"MYH10_B",2
"MYH11_B",2
"MYH13_B",1
"MYH14_B",2
"MYH15_B",3
"MYH16_B",2
"MYH1_B",1
"MYH2_B",1
"MYH3_B",3
"MYH4_B",1
"MYH6_B",1
"MYH7B_B",3
"MYH7_B",1
"MYH8_B",1
"MYH9_B",2
"MYL10_B",1
"MYL12A_B",2
"MYL12B_B",2
"MYL1_B",1
"MYL2_B",1
"MYL3_B",2
"MYL4_B",1
"MYL5_B",2
"MYL6B_B",2
"MYL6_B",2
"MYL7_B",1
"MYL9_B",2
"MYLIP_B",2
"MYLK-AS1_B",2
"MYLK-AS2_B",1
"MYLK2_B",1
"MYLK3_B",3
"MYLK4_B",3
"MYLK_B",3
"MYNN_B",2
"MYO10_B",3
"MYO15A_B",2
"MYO15B_B",3
"MYO16-AS1_B",1
"MYO16_B",3
"MYO18A_B",2
"MYO18B_B",3
"MYO19_B",2
"MYO1A_B",3
"MYO1B_B",3
"MYO1C_B",2
"MYO1D_B",2
"MYO1E_B",2
"MYO1F_B",2
"MYO1G_B",2
"MYO1H_B",2
"MYO3A_B",3
"MYO3B_B",3
"MYO5A_B",2
"MYO5B_B",2
"MYO5C_B",3
"MYO6_B",2
"MYO7A_B",2
"MYO7B_B",1
"MYO9A_B",2
"MYO9B_B",2
"MYOCD_B",1
"MYOC_B",1
"MYOD1_B",1
"MYOF_B",3
"MYOG_B",1
"MYOM1_B",1
"MYOM2_B",2
"MYOM3_B",2
"MYOT_B",3
"MYOZ1_B",2
"MYOZ2_B",1
"MYOZ3_B",2
"MYPN_B",1
"MYPOP_B",2
"MYRFL_B",1
"MYRF_B",2
"MYRIP_B",3
"MYSM1_B",2
"MYT1L-AS1_B",1
"MYT1L_B",3
"MYT1_B",3
"MZB1_B",2
"MZF1-AS1_B",2
"MZF1_B",2
"MZT1_B",2
"MZT2A_B",2
"MZT2B_B",2
"N4BP1_B",2
"N4BP2L1_B",2
"N4BP2L2-IT2_B",1
"N4BP2L2_B",3
"N4BP2_B",2
"N4BP3_B",2
"N6AMT1_B",2
"NAA10_B",2
"NAA11_B",3
"NAA15_B",2
"NAA16_B",3
"NAA20_B",2
"NAA25_B",2
"NAA30_B",2
"NAA35_B",3
"NAA38_B",2
"NAA40_B",2
"NAA50_B",2
"NAA60_B",2
"NAAA_B",2
"NAALAD2_B",3
"NAALADL1_B",2
"NAALADL2-AS3_B",1
"NAALADL2_B",3
"NAB1_B",2
"NAB2_B",2
"NABP1_B",2
"NABP2_B",2
"NACA2_B",1
"NACAD_B",2
"NACA_B",2
"NACC1_B",2
"NACC2_B",2
"NADK2_B",2
"NADK_B",2
"NADSYN1_B",2
"NAE1_B",2
"NAF1_B",2
"NAGA_B",2
"NAGK_B",2
"NAGLU_B",2
"NAGPA_B",2
"NAGS_B",1
"NAIF1_B",2
"NAIP_B",3
"NALCN-AS1_B",2
"NALCN_B",3
"NAMA_B",1
"NAMPT_B",1
"NANOGNB_B",1
"NANOG_B",1
"NANOS1_B",2
"NANOS2_B",1
"NANOS3_B",2
"NANP_B",2
"NANS_B",2
"NAP1L1_B",2
"NAP1L2_B",2
"NAP1L3_B",2
"NAP1L4_B",2
"NAP1L5_B",2
"NAPA_B",2
"NAPB_B",2
"NAPEPLD_B",3
"NAPG_B",3
"NAPRT_B",2
"NAPSA_B",2
"NAPSB_B",3
"NARF_B",2
"NARS2_B",2
"NASP_B",2
"NAT10_B",2
"NAT14_B",2
"NAT16_B",2
"NAT1_B",3
"NAT2_B",3
"NAT8B_B",2
"NAT8L_B",2
"NAT8_B",1
"NAT9_B",2
"NATD1_B",2
"NAV1_B",2
"NAV2-AS2_B",3
"NAV2-AS4_B",1
"NAV2-AS5_B",1
"NAV2_B",3
"NAV3_B",3
"NAXD_B",2
"NAXE_B",2
"NBAS_B",3
"NBEAL1_B",3
"NBEAL2_B",2
"NBEA_B",3
"NBL1_B",2
"NBN_B",2
"NBPF10_B",2
"NBPF11_B",2
"NBPF12_B",2
"NBPF14_B",2
"NBPF15_B",2
"NBPF19_B",2
"NBPF1_B",2
"NBPF20_B",2
"NBPF26_B",2
"NBPF3_B",2
"NBPF4_B",1
"NBPF6_B",3
"NBPF8_B",2
"NBPF9_B",2
"NBR1_B",2
"NBR2_B",2
"NCALD_B",3
"NCAM1_B",3
"NCAM2_B",3
"NCAN_B",2
"NCAPD2_B",2
"NCAPD3_B",2
"NCAPG2_B",2
"NCAPG_B",2
"NCAPH2_B",2
"NCAPH_B",2
"NCBP1_B",2
"NCBP2_B",2
"NCBP3_B",3
"NCCRP1_B",2
"NCDN_B",2
"NCEH1_B",2
"NCF1C_B",2
"NCF1_B",2
"NCF2_B",1
"NCF4_B",2
"NCK1_B",2
"NCK2_B",2
"NCKAP1L_B",3
"NCKAP1_B",2
"NCKAP5L_B",2
"NCKAP5_B",3
"NCKIPSD_B",2
"NCLN_B",2
"NCL_B",2
"NCMAP_B",3
"NCOA1_B",2
"NCOA2_B",3
"NCOA3_B",2
"NCOA4_B",2
"NCOA5_B",2
"NCOA6_B",2
"NCOA7-AS1_B",1
"NCOA7_B",3
"NCOR1_B",3
"NCOR2_B",2
"NCR1_B",1
"NCR2_B",1
"NCR3LG1_B",2
"NCR3_B",1
"NCRNA00250_B",1
"NCS1_B",2
"NCSTN_B",2
"ND1_B",1
"ND2_B",1
"ND3_B",1
"ND4L_B",1
"ND4_B",1
"ND5_B",1
"ND6_B",1
"NDC1_B",2
"NDC80_B",1
"NDE1_B",2
"NDEL1_B",1
"NDFIP1_B",2
"NDFIP2-AS1_B",1
"NDFIP2_B",2
"NDNF_B",2
"NDN_B",2
"NDOR1_B",2
"NDP_B",1
"NDRG1_B",2
"NDRG2_B",2
"NDRG3_B",2
"NDRG4_B",2
"NDST1_B",2
"NDST2_B",2
"NDST3_B",3
"NDST4_B",1
"NDUFA10_B",2
"NDUFA11_B",2
"NDUFA12_B",2
"NDUFA13_B",2
"NDUFA1_B",2
"NDUFA2_B",2
"NDUFA3_B",2
"NDUFA4L2_B",2
"NDUFA4_B",2
"NDUFA5_B",2
"NDUFA6_B",2
"NDUFA7_B",2
"NDUFA8_B",2
"NDUFA9_B",2
"NDUFAB1_B",2
"NDUFAF1_B",2
"NDUFAF2_B",2
"NDUFAF3_B",2
"NDUFAF4_B",2
"NDUFAF5_B",2
"NDUFAF6_B",2
"NDUFAF7_B",2
"NDUFB10_B",2
"NDUFB11_B",2
"NDUFB1_B",2
"NDUFB2-AS1_B",2
"NDUFB2_B",2
"NDUFB3_B",2
"NDUFB4_B",2
"NDUFB5_B",2
"NDUFB6_B",2
"NDUFB7_B",2
"NDUFB8_B",2
"NDUFB9_B",2
"NDUFC1_B",2
"NDUFS1_B",2
"NDUFS2_B",2
"NDUFS3_B",2
"NDUFS4_B",2
"NDUFS5_B",2
"NDUFS6_B",2
"NDUFS7_B",2
