"","x"
"SBSPON_B",1
"SC5D_B",2
"SCAF11_B",1
"SCAF1_B",3
"SCAF4_B",3
"SCAF8_B",3
"SCAI_B",3
"SCAMP1-AS1_B",3
"SCAMP1_B",3
"SCAMP2_B",3
"SCAMP3_B",3
"SCAMP4_B",3
"SCAMP5_B",3
"SCAND1_B",3
"SCAPER_B",1
"SCAP_B",3
"SCARA3_B",3
"SCARA5_B",2
"SCARB1_B",3
"SCARB2_B",3
"SCARF1_B",3
"SCARF2_B",3
"SCARNA10_B",1
"SCARNA11_B",2
"SCARNA12_B",3
"SCARNA13_B",3
"SCARNA14_B",1
"SCARNA15_B",1
"SCARNA16_B",3
"SCARNA18B_B",1
"SCARNA18_B",2
"SCARNA1_B",2
"SCARNA20_B",1
"SCARNA21_B",3
"SCARNA22_B",3
"SCARNA23_B",2
"SCARNA2_B",3
"SCARNA3_B",1
"SCARNA4_B",1
"SCARNA5_B",1
"SCARNA6_B",3
"SCARNA7_B",1
"SCARNA8_B",1
"SCARNA9_B",1
"SCART1_B",3
"SCCPDH_B",3
"SCD5_B",3
"SCD_B",3
"SCEL-AS1_B",2
"SCEL_B",2
"SCFD1_B",3
"SCFD2_B",2
"SCG2_B",2
"SCG3_B",3
"SCG5_B",3
"SCGB1A1_B",3
"SCGB1C1_B",1
"SCGB1C2_B",1
"SCGB1D1_B",3
"SCGB1D2_B",3
"SCGB1D4_B",1
"SCGB2A1_B",3
"SCGB2A2_B",1
"SCGB2B2_B",3
"SCGB3A1_B",3
"SCGB3A2_B",1
"SCGN_B",2
"SCHIP1_B",1
"SCHLAP1_B",3
"SCIMP_B",1
"SCIN_B",3
"SCLT1_B",1
"SCLY_B",3
"SCMH1_B",1
"SCML1_B",3
"SCML2_B",3
"SCML4_B",1
"SCN10A_B",1
"SCN11A_B",1
"SCN1A_B",1
"SCN1B_B",3
"SCN2A_B",1
"SCN2B_B",3
"SCN3A_B",1
"SCN3B_B",3
"SCN4A_B",2
"SCN4B_B",3
"SCN5A_B",3
"SCN7A_B",1
"SCN8A_B",3
"SCN9A_B",1
"SCNM1_B",3
"SCNN1A_B",2
"SCNN1B_B",1
"SCNN1D_B",3
"SCNN1G_B",3
"SCO1_B",3
"SCO2_B",3
"SCOC-AS1_B",3
"SCOC_B",3
"SCP2D1_B",1
"SCP2_B",1
"SCPEP1_B",3
"SCRG1_B",1
"SCRIB_B",3
"SCRN1_B",3
"SCRN2_B",3
"SCRN3_B",3
"SCRT1_B",3
"SCRT2_B",3
"SCTR_B",1
"SCT_B",3
"SCUBE1_B",3
"SCUBE2_B",3
"SCUBE3_B",1
"SCX_B",3
"SCYL1_B",3
"SCYL2_B",3
"SCYL3_B",3
"SDAD1_B",1
"SDC1_B",1
"SDC2_B",1
"SDC3_B",3
"SDC4_B",2
"SDCBP2-AS1_B",3
"SDCBP2_B",1
"SDCBP_B",3
"SDCCAG8_B",1
"SDE2_B",3
"SDF2L1_B",2
"SDF2_B",3
"SDF4_B",3
"SDHAF1_B",3
"SDHAF2_B",3
"SDHAF3_B",2
"SDHAF4_B",3
"SDHAP2_B",3
"SDHA_B",3
"SDHB_B",2
"SDHC_B",3
"SDHD_B",2
"SDK1_B",3
"SDK2_B",3
"SDR16C5_B",2
"SDR16C6P_B",3
"SDR39U1_B",3
"SDR42E1_B",3
"SDR42E2_B",3
"SDR9C7_B",3
"SDSL_B",1
"SDS_B",1
"SEBOX_B",2
"SEC11A_B",3
"SEC11C_B",3
"SEC13_B",3
"SEC14L1P1_B",1
"SEC14L1_B",1
"SEC14L2_B",3
"SEC14L3_B",3
"SEC14L4_B",3
"SEC14L5_B",3
"SEC14L6_B",3
"SEC16A_B",3
"SEC16B_B",1
"SEC1P_B",3
"SEC22A_B",3
"SEC22B_B",1
"SEC22C_B",1
"SEC23A_B",2
"SEC23B_B",2
"SEC23IP_B",3
"SEC24A_B",1
"SEC24B-AS1_B",3
"SEC24B_B",1
"SEC24C_B",3
"SEC24D_B",1
"SEC31A_B",3
"SEC31B_B",3
"SEC61A1_B",3
"SEC61A2_B",3
"SEC61B_B",2
"SEC61G_B",2
"SEC62_B",3
"SEC63_B",1
"SECISBP2L_B",3
"SECISBP2_B",1
"SECTM1_B",3
"SEH1L_B",3
"SEL1L2_B",1
"SEL1L3_B",1
"SEL1L_B",1
"SELENBP1_B",3
"SELENOF_B",2
"SELE_B",2
"SELL_B",1
"SELPLG_B",1
"SELP_B",1
"SEMA3A_B",1
"SEMA3B_B",3
"SEMA3C_B",3
"SEMA3D_B",1
"SEMA3E_B",1
"SEMA3F-AS1_B",3
"SEMA3F_B",3
"SEMA3G_B",3
"SEMA4A_B",3
"SEMA4B_B",3
"SEMA4C_B",3
"SEMA4D_B",3
"SEMA4F_B",3
"SEMA4G_B",3
"SEMA5A_B",1
"SEMA5B_B",3
"SEMA6A-AS1_B",3
"SEMA6A_B",1
"SEMA6B_B",2
"SEMA6C_B",3
"SEMA6D_B",1
"SEMA7A_B",3
"SEMG1_B",2
"SEMG2_B",2
"SENCR_B",2
"SENP1_B",3
"SENP2_B",3
"SENP5_B",3
"SENP6_B",1
"SENP7_B",1
"SENP8_B",1
"SEPHS1_B",3
"SEPHS2_B",2
"SEPSECS_B",3
"SERAC1_B",3
"SERBP1_B",3
"SERF1A_B",1
"SERF2_B",3
"SERGEF_B",3
"SERHL2_B",3
"SERHL_B",3
"SERINC1_B",2
"SERINC2_B",3
"SERINC3_B",1
"SERINC4_B",3
"SERINC5_B",1
"SERP1_B",2
"SERP2_B",3
"SERPINA10_B",3
"SERPINA11_B",1
"SERPINA12_B",1
"SERPINA1_B",3
"SERPINA2_B",2
"SERPINA3_B",2
"SERPINA4_B",3
"SERPINA5_B",2
"SERPINA6_B",1
"SERPINA7_B",1
"SERPINA9_B",1
"SERPINB10_B",1
"SERPINB11_B",2
"SERPINB12_B",1
"SERPINB13_B",2
"SERPINB1_B",2
"SERPINB2_B",2
"SERPINB3_B",2
"SERPINB4_B",2
"SERPINB5_B",1
"SERPINB6_B",1
"SERPINB7_B",1
"SERPINB8_B",2
"SERPINB9_B",1
"SERPINC1_B",1
"SERPIND1_B",1
"SERPINE1_B",2
"SERPINE2_B",1
"SERPINE3_B",1
"SERPINF1_B",1
"SERPINF2_B",2
"SERPING1_B",2
"SERPINH1_B",3
"SERPINI1_B",3
"SERPINI2_B",1
"SERTAD1_B",2
"SERTAD2_B",1
"SERTAD3_B",3
"SERTAD4_B",3
"SERTM1_B",2
"SESN1_B",1
"SESN2_B",3
"SESN3_B",3
"SESTD1_B",1
"SETBP1_B",3
"SETD1A_B",3
"SETD1B_B",3
"SETD2_B",3
"SETD3_B",1
"SETD4_B",3
"SETD5_B",1
"SETD6_B",3
"SETD7_B",1
"SETD9_B",1
"SETDB1_B",3
"SETMAR_B",3
"SETSIP_B",2
"SETX_B",3
"SET_B",3
"SEZ6L2_B",3
"SEZ6L_B",3
"SEZ6_B",3
"SF1_B",3
"SF3A1_B",3
"SF3A2_B",3
"SF3A3_B",3
"SF3B1_B",3
"SF3B2_B",3
"SF3B3_B",3
"SF3B4_B",2
"SF3B5_B",3
"SF3B6_B",3
"SFI1_B",1
"SFMBT1_B",3
"SFMBT2_B",3
"SFN_B",3
"SFPQ_B",3
"SFR1_B",3
"SFRP1_B",3
"SFRP2_B",2
"SFRP4_B",3
"SFRP5_B",3
"SFSWAP_B",3
"SFT2D1_B",3
"SFT2D2_B",3
"SFT2D3_B",3
"SFTA1P_B",2
"SFTA2_B",3
"SFTA3_B",3
"SFTPA1_B",1
"SFTPA2_B",1
"SFTPB_B",2
"SFTPC_B",2
"SFTPD_B",3
"SFXN1_B",3
"SFXN2_B",3
"SFXN3_B",3
"SFXN4_B",3
"SFXN5_B",3
"SGCA_B",2
"SGCB_B",2
"SGCD_B",1
"SGCE_B",1
"SGCG_B",1
"SGCZ_B",2
"SGF29_B",3
"SGIP1_B",3
"SGK1_B",1
"SGK2_B",1
"SGK3_B",3
"SGMS1_B",1
"SGMS2_B",1
"SGO1-AS1_B",1
"SGO1_B",3
"SGO2_B",1
"SGPL1_B",3
"SGPP1_B",3
"SGPP2_B",1
"SGSH_B",3
"SGSM1_B",3
"SGSM2_B",3
"SGSM3_B",3
"SGTA_B",3
"SGTB_B",1
"SH2B1_B",3
"SH2B2_B",3
"SH2B3_B",3
"SH2D1A_B",1
"SH2D1B_B",1
"SH2D2A_B",1
"SH2D3A_B",3
"SH2D3C_B",1
"SH2D4A_B",3
"SH2D4B_B",1
"SH2D5_B",3
"SH2D6_B",1
"SH2D7_B",1
"SH3BGRL2_B",1
"SH3BGRL3_B",2
"SH3BGRL_B",1
"SH3BGR_B",1
"SH3BP1_B",3
"SH3BP2_B",3
"SH3BP4_B",1
"SH3BP5-AS1_B",1
"SH3BP5L_B",3
"SH3BP5_B",1
"SH3D19_B",1
"SH3D21_B",3
"SH3GL1_B",3
"SH3GL2_B",1
"SH3GL3_B",1
"SH3GLB1_B",3
"SH3GLB2_B",3
"SH3KBP1_B",1
"SH3PXD2A-AS1_B",2
"SH3PXD2A_B",3
"SH3PXD2B_B",3
"SH3RF1_B",3
"SH3RF2_B",1
"SH3RF3_B",3
"SH3TC1_B",1
"SH3TC2_B",3
"SH3YL1_B",1
"SHANK1_B",3
"SHANK2-AS1_B",3
"SHANK2-AS3_B",3
"SHANK2_B",1
"SHANK3_B",3
"SHARPIN_B",3
"SHBG_B",3
"SHB_B",3
"SHC1_B",3
"SHC2_B",3
"SHC3_B",1
"SHC4_B",1
"SHCBP1L_B",3
"SHCBP1_B",1
"SHD_B",3
"SHE_B",3
"SHF_B",3
"SHH_B",2
"SHISA2_B",3
"SHISA3_B",2
"SHISA4_B",3
"SHISA5_B",3
"SHISA6_B",3
"SHISA7_B",3
"SHISA8_B",3
"SHISA9_B",3
"SHKBP1_B",3
"SHMT1_B",1
"SHMT2_B",3
"SHOC2_B",1
"SHOX2_B",1
"SHOX_B",3
"SHPK_B",3
"SHPRH_B",3
"SHQ1_B",3
"SHROOM1_B",3
"SHROOM2_B",1
"SHROOM3_B",1
"SHROOM4_B",3
"SHTN1_B",1
"SIAE_B",3
"SIAH1_B",3
"SIAH2_B",3
"SIAH3_B",1
"SIDT1_B",1
"SIDT2_B",3
"SIGIRR_B",3
"SIGLEC10_B",2
"SIGLEC11_B",3
"SIGLEC12_B",3
"SIGLEC14_B",2
"SIGLEC15_B",3
"SIGLEC16_B",3
"SIGLEC1_B",1
"SIGLEC5_B",3
"SIGLEC6_B",3
"SIGLEC7_B",2
"SIGLEC8_B",3
"SIGLEC9_B",2
"SIGLECL1_B",1
"SIGMAR1_B",3
"SIK1_B",3
"SIK2_B",1
"SIK3_B",1
"SIKE1_B",3
"SIL1_B",3
"SIM1_B",1
"SIM2_B",3
"SIMC1_B",1
"SIN3A_B",3
"SIN3B_B",3
"SIPA1L1_B",1
"SIPA1L2_B",1
"SIPA1L3_B",3
"SIPA1_B",3
"SIRPA_B",3
"SIRPB1_B",2
"SIRPB2_B",1
"SIRPD_B",2
"SIRPG-AS1_B",1
"SIRPG_B",1
"SIRT1_B",3
"SIRT2_B",3
"SIRT3_B",3
"SIRT4_B",3
"SIRT5_B",3
"SIRT6_B",3
"SIRT7_B",3
"SIT1_B",3
"SIVA1_B",3
"SIX1_B",1
"SIX2_B",3
"SIX3-AS1_B",3
"SIX3_B",3
"SIX4_B",3
"SIX5_B",3
"SIX6_B",3
"SI_B",2
"SKA1_B",2
"SKA2_B",2
"SKA3_B",2
"SKAP1_B",1
"SKAP2_B",2
"SKIDA1_B",3
"SKIL_B",3
"SKI_B",3
"SKOR1_B",3
"SKOR2_B",1
"SKP1_B",3
"SKP2_B",3
"SLA2_B",3
"SLAIN1_B",1
"SLAIN2_B",3
"SLAMF1_B",2
"SLAMF6_B",1
"SLAMF7_B",1
"SLAMF8_B",3
"SLAMF9_B",1
"SLA_B",1
"SLBP_B",3
"SLC10A1_B",3
"SLC10A2_B",2
"SLC10A3_B",3
"SLC10A4_B",3
"SLC10A5_B",1
"SLC10A6_B",1
"SLC10A7_B",1
"SLC11A1_B",2
"SLC11A2_B",1
"SLC12A1_B",1
"SLC12A2_B",3
"SLC12A3_B",3
"SLC12A4_B",3
"SLC12A5_B",3
"SLC12A6_B",1
"SLC12A7_B",3
"SLC12A8_B",3
"SLC12A9_B",3
"SLC13A1_B",1
"SLC13A2_B",2
"SLC13A3_B",3
"SLC13A4_B",1
"SLC13A5_B",3
"SLC14A1_B",1
"SLC14A2_B",1
"SLC15A1_B",3
"SLC15A2_B",1
"SLC15A3_B",3
"SLC15A4_B",3
"SLC15A5_B",1
"SLC16A1-AS1_B",3
"SLC16A10_B",1
"SLC16A11_B",3
"SLC16A12-AS1_B",1
"SLC16A12_B",3
"SLC16A13_B",3
"SLC16A14_B",3
"SLC16A1_B",1
"SLC16A2_B",3
"SLC16A3_B",3
"SLC16A4_B",1
"SLC16A5_B",3
"SLC16A6_B",1
"SLC16A7_B",1
"SLC16A8_B",3
"SLC16A9_B",3
"SLC17A1_B",1
"SLC17A2_B",1
"SLC17A3_B",2
"SLC17A4_B",1
"SLC17A5_B",3
"SLC17A6_B",1
"SLC17A7_B",3
"SLC17A8_B",3
"SLC17A9_B",3
"SLC18A1_B",1
"SLC18A2_B",3
"SLC18A3_B",3
"SLC18B1_B",3
"SLC19A1_B",3
"SLC19A2_B",2
"SLC19A3_B",1
"SLC1A1_B",3
"SLC1A2_B",1
"SLC1A3_B",2
"SLC1A4_B",3
"SLC1A5_B",2
"SLC1A6_B",3
"SLC1A7_B",3
"SLC20A1_B",3
"SLC20A2_B",1
"SLC22A10_B",1
"SLC22A11_B",3
"SLC22A12_B",3
"SLC22A13_B",3
"SLC22A14_B",1
"SLC22A15_B",3
"SLC22A16_B",3
"SLC22A17_B",3
"SLC22A18AS_B",1
"SLC22A18_B",3
"SLC22A1_B",1
"SLC22A23_B",3
"SLC22A24_B",1
"SLC22A25_B",1
"SLC22A2_B",2
"SLC22A31_B",3
"SLC22A3_B",3
"SLC22A4_B",3
"SLC22A5_B",3
"SLC22A6_B",1
"SLC22A7_B",1
"SLC22A8_B",1
"SLC22A9_B",1
"SLC23A1_B",3
"SLC23A2_B",1
"SLC23A3_B",3
"SLC24A1_B",1
"SLC24A2_B",1
"SLC24A3_B",3
"SLC24A4_B",1
"SLC24A5_B",3
"SLC25A10_B",3
"SLC25A11_B",3
"SLC25A12_B",1
"SLC25A13_B",3
"SLC25A14_B",3
"SLC25A15_B",3
"SLC25A16_B",3
"SLC25A17_B",3
"SLC25A18_B",1
"SLC25A19_B",3
"SLC25A1_B",3
"SLC25A20_B",3
"SLC25A21-AS1_B",1
"SLC25A21_B",1
"SLC25A22_B",3
"SLC25A23_B",3
"SLC25A24_B",1
"SLC25A25_B",3
"SLC25A26_B",3
"SLC25A27_B",1
"SLC25A28_B",1
"SLC25A29_B",3
"SLC25A2_B",3
"SLC25A30-AS1_B",3
"SLC25A30_B",1
"SLC25A31_B",1
"SLC25A32_B",3
"SLC25A33_B",3
"SLC25A34_B",3
"SLC25A35_B",3
"SLC25A36_B",1
"SLC25A37_B",1
"SLC25A38_B",3
"SLC25A39_B",3
"SLC25A3P1_B",1
"SLC25A3_B",3
"SLC25A40_B",3
"SLC25A41_B",3
"SLC25A42_B",3
"SLC25A43_B",3
"SLC25A44_B",3
"SLC25A45_B",1
"SLC25A46_B",1
"SLC25A47_B",3
"SLC25A48_B",1
"SLC25A4_B",2
"SLC25A5-AS1_B",2
"SLC25A51_B",3
"SLC25A52_B",1
"SLC25A53_B",3
"SLC25A5_B",2
"SLC25A6_B",3
"SLC26A11_B",3
"SLC26A1_B",3
"SLC26A2_B",3
"SLC26A3_B",1
"SLC26A4_B",3
"SLC26A5_B",1
"SLC26A6_B",3
"SLC26A7_B",1
"SLC26A8_B",3
"SLC26A9_B",3
"SLC27A1_B",3
"SLC27A2_B",3
"SLC27A3_B",3
"SLC27A4_B",3
"SLC27A5_B",3
"SLC27A6_B",1
"SLC28A1_B",3
"SLC28A2_B",1
"SLC28A3_B",1
"SLC29A1_B",3
"SLC29A2_B",3
"SLC29A3_B",3
"SLC29A4_B",3
"SLC2A10_B",3
"SLC2A11_B",3
"SLC2A12_B",1
"SLC2A13_B",1
"SLC2A14_B",1
"SLC2A1_B",2
"SLC2A2_B",1
"SLC2A3_B",1
"SLC2A4RG_B",3
"SLC2A4_B",2
"SLC2A5_B",1
"SLC2A6_B",3
"SLC2A7_B",2
"SLC2A8_B",3
"SLC2A9_B",1
"SLC30A10_B",3
"SLC30A1_B",3
"SLC30A2_B",3
"SLC30A3_B",3
"SLC30A4_B",1
"SLC30A5_B",3
"SLC30A6_B",3
"SLC30A7_B",3
"SLC30A8_B",1
"SLC30A9_B",3
"SLC31A1_B",2
"SLC31A2_B",1
"SLC32A1_B",3
"SLC33A1_B",3
"SLC34A1_B",1
"SLC34A2_B",3
"SLC34A3_B",3
"SLC35A1_B",3
"SLC35A2_B",3
"SLC35A3_B",3
"SLC35A4_B",3
"SLC35A5_B",3
"SLC35B1_B",3
"SLC35B2_B",3
"SLC35B3_B",3
"SLC35B4_B",1
"SLC35C1_B",3
"SLC35C2_B",3
"SLC35D1_B",3
"SLC35D2_B",1
"SLC35D3_B",3
"SLC35E1_B",3
"SLC35E2B_B",3
"SLC35E3_B",3
"SLC35E4_B",3
"SLC35F1_B",3
"SLC35F2_B",3
"SLC35F3_B",3
"SLC35F4_B",1
"SLC35F5_B",3
"SLC35F6_B",3
"SLC35G1_B",3
"SLC35G2_B",1
"SLC35G3_B",1
"SLC35G4_B",1
"SLC35G5_B",3
"SLC35G6_B",1
"SLC36A1_B",1
"SLC36A2_B",1
"SLC36A3_B",1
"SLC36A4_B",1
"SLC37A1_B",3
"SLC37A2_B",3
"SLC37A3_B",3
"SLC37A4_B",3
"SLC38A10_B",3
"SLC38A11_B",1
"SLC38A1_B",1
"SLC38A2_B",2
"SLC38A3_B",3
"SLC38A4_B",1
"SLC38A5_B",3
"SLC38A6_B",3
"SLC38A7_B",3
"SLC38A8_B",3
"SLC38A9_B",1
"SLC39A10_B",1
"SLC39A11_B",1
"SLC39A12-AS1_B",2
"SLC39A12_B",2
"SLC39A13_B",3
"SLC39A14_B",2
"SLC39A1_B",3
"SLC39A2_B",2
"SLC39A3_B",3
"SLC39A4_B",3
"SLC39A5_B",3
"SLC39A6_B",3
"SLC39A7_B",2
"SLC39A8_B",1
"SLC39A9_B",3
"SLC3A1_B",3
"SLC3A2_B",3
"SLC40A1_B",3
"SLC41A1_B",3
"SLC41A2_B",1
"SLC41A3_B",3
"SLC43A1_B",3
"SLC43A2_B",3
"SLC43A3_B",3
"SLC44A1_B",1
"SLC44A2_B",3
"SLC44A3_B",3
"SLC44A4_B",3
"SLC44A5_B",1
"SLC45A1_B",3
"SLC45A2_B",3
"SLC45A3_B",3
"SLC45A4_B",3
"SLC46A1_B",3
"SLC46A2_B",3
"SLC46A3_B",3
"SLC47A1_B",3
"SLC47A2_B",3
"SLC48A1_B",3
"SLC4A10_B",1
"SLC4A11_B",3
"SLC4A1AP_B",3
"SLC4A1_B",3
"SLC4A2_B",3
"SLC4A3_B",3
"SLC4A4_B",1
"SLC4A5_B",1
"SLC4A7_B",1
"SLC4A8_B",1
"SLC4A9_B",1
"SLC50A1_B",3
"SLC51A_B",3
"SLC51B_B",1
"SLC52A1_B",3
"SLC52A2_B",3
"SLC52A3_B",3
"SLC5A10_B",3
"SLC5A11_B",1
"SLC5A12_B",1
"SLC5A1_B",1
"SLC5A2_B",3
"SLC5A4_B",3
"SLC5A5_B",3
"SLC5A6_B",3
"SLC5A7_B",1
"SLC5A8_B",1
"SLC5A9_B",1
"SLC6A1-AS1_B",1
"SLC6A11_B",3
"SLC6A12_B",3
"SLC6A13_B",3
"SLC6A14_B",1
"SLC6A15_B",2
"SLC6A16_B",1
"SLC6A17_B",1
"SLC6A18_B",2
"SLC6A19_B",2
"SLC6A1_B",3
"SLC6A20_B",3
"SLC6A2_B",1
"SLC6A3_B",3
"SLC6A4_B",3
"SLC6A5_B",1
"SLC6A6_B",3
"SLC6A7_B",3
"SLC6A8_B",3
"SLC6A9_B",3
"SLC7A10_B",3
"SLC7A11-AS1_B",2
"SLC7A11_B",2
"SLC7A13_B",1
"SLC7A14_B",3
"SLC7A1_B",2
"SLC7A2_B",1
"SLC7A3_B",3
"SLC7A4_B",2
"SLC7A5_B",3
"SLC7A6OS_B",3
"SLC7A6_B",3
"SLC7A7_B",1
"SLC7A8_B",1
"SLC7A9_B",1
"SLC8A1-AS1_B",1
"SLC8A1_B",1
"SLC8A2_B",3
"SLC8A3_B",1
"SLC8B1_B",3
"SLC9A1_B",3
"SLC9A2_B",3
"SLC9A3_B",3
"SLC9A4_B",1
"SLC9A5_B",3
"SLC9A6_B",1
"SLC9A7P1_B",2
"SLC9A7_B",3
"SLC9A8_B",3
"SLC9A9-AS1_B",1
"SLC9A9_B",1
"SLC9B1_B",3
"SLC9B2_B",1
"SLC9C1_B",1
"SLC9C2_B",1
"SLCO1A2_B",1
"SLCO1B1_B",1
"SLCO1B3_B",1
"SLCO1C1_B",1
"SLCO2A1_B",3
"SLCO2B1_B",3
"SLCO3A1_B",3
"SLCO4A1-AS1_B",2
"SLCO4A1_B",2
"SLCO4C1_B",3
"SLCO5A1_B",1
"SLCO6A1_B",1
"SLED1_B",1
"SLF1_B",1
"SLF2_B",3
"SLFN11_B",3
"SLFN12L_B",1
"SLFN12_B",1
"SLFN13_B",3
"SLFN14_B",1
"SLFN5_B",3
"SLFNL1-AS1_B",3
"SLFNL1_B",3
"SLIRP_B",2
"SLIT1-AS1_B",2
"SLIT1_B",3
"SLIT2-IT1_B",1
"SLIT2_B",1
"SLIT3_B",1
"SLITRK1_B",1
"SLITRK2_B",1
"SLITRK3_B",1
"SLITRK4_B",3
"SLITRK5_B",3
"SLITRK6_B",1
"SLK_B",3
"SLMAP_B",1
"SLN_B",2
"SLPI_B",2
"SLTM_B",3
"SLU7_B",1
"SLURP1_B",2
"SLX1A-SULT1A3_B",3
"SLX1B-SULT1A4_B",3
"SLX1B_B",3
"SLX4IP_B",1
"SLX4_B",3
"SMAD1-AS1_B",1
"SMAD1-AS2_B",1
"SMAD1_B",1
"SMAD2_B",3
"SMAD3_B",2
"SMAD4_B",3
"SMAD5-AS1_B",1
"SMAD5_B",3
"SMAD6_B",3
"SMAD7_B",1
"SMAD9_B",3
"SMAGP_B",3
"SMAP1_B",3
"SMAP2_B",1
"SMARCA1_B",3
"SMARCA2_B",1
"SMARCA4_B",3
"SMARCA5-AS1_B",2
"SMARCA5_B",3
"SMARCAD1_B",1
"SMARCAL1_B",3
"SMARCB1_B",3
"SMARCC1_B",3
"SMARCC2_B",3
"SMARCD1_B",3
"SMARCD2_B",3
"SMARCD3_B",3
"SMARCE1_B",3
"SMC1A_B",2
"SMC1B_B",3
"SMC2_B",3
"SMC3_B",3
"SMC4_B",1
"SMC5_B",1
"SMC6_B",1
"SMCHD1_B",3
"SMCO1_B",1
"SMCO2_B",1
"SMCO3_B",1
"SMCO4_B",1
"SMCP_B",2
"SMCR2_B",1
"SMCR5_B",3
"SMCR8_B",3
"SMDT1_B",3
"SMG1P1_B",1
"SMG1P3_B",3
"SMG1P6_B",1
"SMG1P7_B",1
"SMG1_B",1
"SMG5_B",3
"SMG6_B",1
"SMG7-AS1_B",2
"SMG7_B",3
"SMG8_B",2
"SMG9_B",3
"SMIM10L1_B",3
"SMIM10L2A_B",3
"SMIM10L2B_B",3
"SMIM10_B",2
"SMIM12_B",2
"SMIM13_B",3
"SMIM14_B",1
"SMIM15_B",3
"SMIM17_B",3
"SMIM18_B",1
"SMIM19_B",3
"SMIM1_B",3
"SMIM2-AS1_B",1
"SMIM2-IT1_B",2
"SMIM20_B",3
"SMIM21_B",2
"SMIM22_B",3
"SMIM23_B",1
"SMIM24_B",3
"SMIM2_B",2
"SMIM3_B",2
"SMIM5_B",3
"SMIM6_B",3
"SMIM7_B",3
"SMIM8_B",3
"SMIM9_B",1
"SMKR1_B",3
"SMLR1_B",1
"SMN1_B",3
"SMNDC1_B",1
"SMOC1_B",3
"SMOC2_B",3
"SMOX_B",3
"SMO_B",3
"SMPD1_B",3
"SMPD2_B",3
"SMPD3_B",3
"SMPD4_B",3
"SMPDL3A_B",1
"SMPDL3B_B",3
"SMPX_B",1
"SMR3A_B",1
"SMR3B_B",1
"SMS_B",3
"SMTNL1_B",1
"SMTNL2_B",3
"SMTN_B",3
"SMU1_B",3
"SMUG1_B",3
"SMURF1_B",3
"SMURF2_B",3
"SMYD1_B",2
"SMYD2_B",3
"SMYD3_B",1
"SMYD4_B",3
"SMYD5_B",3
"SNAI1_B",2
"SNAI2_B",2
"SNAI3-AS1_B",3
"SNAI3_B",3
"SNAP23_B",1
"SNAP25-AS1_B",1
"SNAP25_B",3
"SNAP29_B",3
"SNAP47_B",3
"SNAP91_B",3
"SNAPC1_B",3
"SNAPC2_B",3
"SNAPC3_B",3
"SNAPC4_B",3
"SNAPC5_B",3
"SNAPIN_B",3
"SNCA-AS1_B",2
"SNCAIP_B",1
"SNCA_B",3
"SNCB_B",3
"SNCG_B",2
"SND1-IT1_B",1
"SND1_B",2
"SNED1_B",3
"SNF8_B",3
"SNHG10_B",3
"SNHG11_B",3
"SNHG12_B",3
"SNHG15_B",3
"SNHG16_B",2
"SNHG17_B",3
"SNHG18_B",3
"SNHG19_B",3
"SNHG1_B",3
"SNHG21_B",3
"SNHG25_B",3
"SNHG5_B",2
"SNHG7_B",3
"SNHG8_B",3
"SNIP1_B",3
"SNN_B",3
"SNORA10_B",3
"SNORA11B_B",1
"SNORA11C_B",2
"SNORA11D_B",3
"SNORA11E_B",3
"SNORA11_B",1
"SNORA12_B",1
"SNORA13_B",3
"SNORA14A_B",2
"SNORA14B_B",2
"SNORA15_B",1
"SNORA16A_B",3
"SNORA16B_B",1
"SNORA17A_B",3
"SNORA17B_B",3
"SNORA18_B",3
"SNORA19_B",1
"SNORA1_B",1
"SNORA20_B",2
"SNORA21_B",1
"SNORA22_B",1
"SNORA23_B",1
"SNORA24_B",1
"SNORA25_B",1
"SNORA26_B",3
"SNORA27_B",1
"SNORA28_B",1
"SNORA29_B",1
"SNORA2A_B",1
"SNORA2B_B",2
"SNORA2C_B",1
"SNORA30_B",2
"SNORA31_B",1
"SNORA32_B",1
"SNORA33_B",1
"SNORA35_B",2
"SNORA36A_B",3
"SNORA36B_B",1
"SNORA36C_B",1
"SNORA37_B",2
"SNORA38B_B",3
"SNORA38_B",2
"SNORA3A_B",3
"SNORA3B_B",1
"SNORA40_B",1
"SNORA41_B",1
"SNORA44_B",2
"SNORA46_B",1
"SNORA47_B",1
"SNORA48_B",1
"SNORA49_B",1
"SNORA4_B",1
"SNORA50A_B",1
"SNORA50C_B",2
"SNORA51_B",2
"SNORA52_B",1
"SNORA53_B",1
"SNORA54_B",1
"SNORA55_B",3
"SNORA56_B",3
"SNORA57_B",3
"SNORA59B_B",1
"SNORA5A_B",3
"SNORA5B_B",2
"SNORA5C_B",3
"SNORA60_B",1
"SNORA61_B",1
"SNORA62_B",3
"SNORA63_B",1
"SNORA64_B",3
"SNORA65_B",3
"SNORA66_B",1
"SNORA67_B",3
"SNORA68_B",3
"SNORA69_B",1
"SNORA6_B",2
"SNORA70B_B",1
"SNORA70C_B",1
"SNORA70D_B",1
"SNORA70E_B",1
"SNORA70F_B",1
"SNORA70G_B",1
"SNORA70_B",3
"SNORA71A_B",3
"SNORA71C_B",3
"SNORA71D_B",3
"SNORA71E_B",3
"SNORA72_B",1
"SNORA73A_B",2
"SNORA73B_B",2
"SNORA74A_B",2
"SNORA74B_B",1
"SNORA75_B",1
"SNORA77_B",3
