"","ADIPOSE_TISSUE","ADRENAL_GLAND","BLADDER","BLOOD","BLOOD_VESSEL","BONE_MARROW","BRAIN","BREAST","CERVIX_UTERI","COLON","ESOPHAGUS","FALLOPIAN_TUBE","HEART","KIDNEY","LIVER","LUNG","MUSCLE","NERVE","OVARY","PANCREAS","PITUITARY","PROSTATE","SALIVARY_GLAND","SKIN","SMALL_INTESTINE","SPLEEN","STOMACH","TESTIS","THYROID","UTERUS","VAGINA"
"MTF2",-0.100571886798211,-0.103904357558305,-0.0709106667205761,-0.443726957268094,-0.0948813942031804,0.0497811807296198,0.000963570389795254,-0.11913184828225,-0.0474590701949053,-0.0926223651161852,-0.0454220935049271,-0.146589812528547,0.0528001966117025,-0.0346322437230484,-0.407434514191083,-0.143131954667901,-0.243885455298558,0.094270533998073,-0.00828247897432366,0.156081434645087,0.137516375319256,-0.137295007211813,-0.047523486332473,-0.176482496090239,-0.0454934674727108,-0.256626216645297,-0.0745582965131276,0.116412378781395,-0.0506186623312105,-0.0444630217742706,-0.0780399219064596
"MXD1",0.101477747899984,0.123367309281091,0.22123552357976,-1.4312227976001,-0.0942918352130524,0.287164399932409,0.0586843361994391,0.116687435018958,0.255659342923432,0.216539161672469,0.161176918683638,0.242758960940762,0.31422948525121,-0.000174126960832104,-0.513497425084351,-0.259619369208122,0.310941427436925,0.0600004545170977,0.449261812975255,0.225481487422693,1.95159172225922,0.0811956853142472,-0.236684652327349,0.733800967246862,-0.0324017992381429,-0.121834764134297,0.000488341073185091,0.444225818629492,-0.0179748951375607,0.177833101753576,0.208066717504319
"MXI1",0.00233557886197478,0.0616215665823089,0.0674156675589013,0.110295102212219,0.217111727091444,-0.564485668423607,-0.0746303820362952,-0.00501700879621711,0.0309966224325042,0.0997826639812653,-0.0354072699421345,0.117159166824204,0.0910600931339325,-0.0554666594798043,-0.182394521846209,-0.0181240325401308,0.388165277761537,-0.135781050192772,-0.15302564840112,0.101983127512306,-1.27531727899765,0.066185358832785,-0.0925836899533445,-0.381602579543671,-0.0332377754934745,0.0529111437515788,-0.076711416041698,-0.306151482831438,-0.18371819823239,0.0905204583815156,-0.16430174264124
"MYB",0.333303378146652,-0.0687228773726988,0.334476939852846,2.16950796828138,0.548192011296291,1.04244136034466,-0.00735329262350655,0.253971041241654,0.954976630226429,0.244505419735994,1.38238373128957,0.622165766327686,0.12153023092652,0.123679048233646,-0.783973836179465,1.10601300721292,0.0149990422278403,0.502137113966708,0.404469236194892,0.305546669960301,-3.08898605867426,0.0988860112852323,1.3281635681257,-0.129701316316614,0.396622622859808,1.42217184009686,0.0137404813482087,0.119770469921176,0.260126655961461,0.508411349621885,2.26883895446994
"MYBL1",-0.103183148546958,-0.0282682929001527,-0.0833987361435207,0.81611468618439,-0.434715131797355,0.573147653248875,-0.0434746827106262,-0.0905371021422078,-0.198268768053285,-0.219309028289967,-0.269806749884521,-0.313253292541679,-0.063610544542652,-0.0464593562402351,0.113653862307082,-0.251378134148529,0.0419370618791192,-0.208681818550194,-0.178739388272763,-0.093819016085421,-1.10051564617016,-0.104639741774883,-0.235861502927001,-0.215550903721376,-0.135840380204418,-0.232479555689064,-0.12388678533002,0.161114249458962,-0.0959604315173439,-0.272523102407756,-0.166477044855835
"MYBL2",-0.149810820497046,-0.0709773091107657,0.0262586284932286,-0.676777246674848,-0.262213081283728,-0.240426356655012,0.109765635255578,-0.0827793149158996,0.280334287629004,0.0554619407493045,-0.197990457879535,0.173174790697038,-0.322479205957967,-0.0148436613812453,-0.55018556607026,0.665400799879539,-0.2899906956747,0.0678893927500905,0.343989771704204,-0.533994592532965,-1.92238675163866,0.121062452865414,0.366459120747774,0.288574750922686,-0.00112616459768052,-0.29493251380359,0.00413780294994317,0.196277172287712,0.129114848007499,0.137057313286007,-0.259987934303568
"MYC",1.10024737730178,0.524299488332286,1.52720399540017,2.76982748051797,1.8837086641253,3.15036216503301,0.258493204188093,1.17182925866529,2.67378404860643,1.14603209691402,1.09383666426081,2.11906346839238,-0.0258319106353222,0.443368327770041,-0.263185299808496,1.46639393835553,0.550445976529237,1.6503398555569,3.71018427716589,0.0454545833081079,-0.451275463818932,1.18785502349348,0.59728187709267,1.35751614967846,0.860583162941441,1.54248922408482,0.593696571158303,0.748739838651952,1.26940653654777,2.71977802968243,1.7766662012736
"MYCN",-0.164815354192664,-0.116697028351001,-0.501869779509303,-0.244585478930019,-0.816958780306884,-0.243237046049337,-0.127984757374281,-0.199701847202425,-0.468182495707488,-0.566808075983856,-0.623488257190614,-0.541550689356446,-0.168641336816838,-0.0665416752599337,-0.185690101440199,-0.0163704126365234,-0.444414209834385,-0.414567445230951,-0.520540228007751,0.0541174793359639,0.424349860946342,-0.32956475768946,-0.15261552511346,-0.271552078440021,-0.252052625797512,-0.132627763463128,-0.315812833862278,-0.00490538166430377,-0.191616658149254,-0.621054781661522,-0.471724746569383
"MYF5",0.00451910268312388,-0.0265177062986265,1.00260063253683,0.551446437083756,-0.0638864355717574,0.207270369778277,-0.0838945576902616,0.0187765031473073,0.76989428201371,1.17483808050214,0.647437829820544,0.779631483121796,0.679042757065765,0.00793156943230703,-0.513750848963269,-0.168048743077046,2.81844766246089,0.0739789539801342,0.747856998776312,-0.0123013462914075,0.978808115792612,0.567558269791939,-0.12532032451789,0.100294363292663,0.29601463887199,0.171976427535811,0.404845829983814,-0.367108805306852,0.0243186324323859,0.96461083626357,-0.140648330852009
"MYF6",-0.13685596879114,0.023810497572026,2.20736543645191,0.734340729904453,-0.293448968234636,-0.422809496912488,-0.0460650219746964,-0.209036703217478,-0.0355408332836535,2.44393645320237,1.68436763904062,0.420838179741046,1.01537741141646,-0.031133927966348,0.0227016267294189,-0.171705205327357,5.62094521437265,-0.131173997951402,-0.170071627976608,-0.170167311045654,1.05169572865438,0.996333963612459,-0.339438711020505,-0.0338169518779582,0.48372601185848,-0.183806371443398,0.65510113540447,0.150329698251293,0.0087742099612407,1.45474930853503,0.103054618780618
"MYOCD",0.108797394113136,-0.175773361588973,1.79600121691852,0.0144462715478405,4.02618217121859,0.188302390465504,-0.0332336099540087,0.119536950088447,0.955554965192307,2.3239616277056,1.47657855255085,1.63609821529001,-0.168133918496076,-0.00246716837920298,0.303699469609695,0.122911346063632,-1.26331290840181,0.0481382602008206,-0.124159797020879,0.172040331304888,-0.260845677587232,1.31104401629995,-0.209565173832941,-0.0965651877614924,0.401012648755,-0.195403942275208,0.846853180733146,0.128420427255304,-0.142296401984399,3.96456155422321,0.381697091742784
"MYOD1",0.183311664039342,-0.0355516814880829,0.081902991283747,-0.333648492934528,0.832262833048696,-0.27860253347236,-0.0289420377663971,0.157613167455923,0.760246988162004,-0.13334075292872,0.570381106945877,0.652081398731896,-0.00303982712126407,-0.0381102787919792,-0.192237658068724,0.314415411382332,-0.2246630573761,-0.0304049344181864,0.501199554571472,0.0711772378756838,-1.34863598284519,0.073708317088164,0.400867422596331,0.207731210626828,-0.067411448875291,0.455455351336584,0.0940198169519106,-0.300572691669167,0.448637741103581,0.694897196495318,1.31419405376389
"MYOG",-0.0200383976765736,-0.0577515621138415,0.659127579554437,0.475997693757344,1.65614017784407,0.438189316646118,0.0972338858102444,-0.0247608832865611,-0.00969853038254666,0.788330910214044,0.570111816473485,0.187733366520922,0.541497922762988,0.0243474206243863,-0.184590922859379,0.47364740573267,0.968515582715596,0.0403281566076517,-0.1332867799833,0.0976844540294134,0.25149037842455,0.342748074171963,0.132161673488628,-0.254865277811455,0.247366638355794,0.13063134317629,0.279429954869256,0.219812789080947,-0.288832215726997,0.651460321288502,0.0151614698329598
"MYRF",-0.165316892773968,-0.0215402633489206,-0.213274283620757,0.827109033685896,-0.533899338159165,-0.558302757919465,-0.0780837749461871,-0.201603078032478,-0.505093468486403,-0.234805549883833,-0.289200387006057,-0.398555928314973,-0.0743294273760386,-0.061100094557268,0.132930825117944,-0.156195591883061,-0.281866878299978,-0.499549624078951,-0.380630071169711,0.242589489940724,-0.0394507994995506,-0.221751550874009,0.029796458457608,-0.278676459740206,-0.0946146310559708,0.0549019706900803,-0.102519338210097,0.0880295855606325,-0.15850334837887,-0.561097528759373,-0.37956822198916
"MYT1",0.111640047326859,-0.0298519792549451,0.0374992091487222,0.994717435305232,0.318215711874369,0.201531464975207,-0.464703442248466,0.0542539188351472,0.0775787417633379,-0.0399770470161759,-0.142859316413269,-6.18291980891154e-06,0.123987448959827,0.0267516209218213,0.00972837330394299,0.425927864631459,0.284486321633908,0.0214085242457563,0.115993809184105,0.13844767956918,-0.0613293553718203,0.128276164281818,0.105930198782531,0.31085972648278,0.0372651197925804,0.488041332898992,0.00507248821444132,0.748850907753929,0.257634761747966,0.049312008989524,-0.101311843050274
"MZF1",-0.0413972634427568,-0.068557118568442,-0.0507461327437584,1.25374662972468,0.314177084823507,-0.196686122394895,-0.00110597225185432,-0.00382157296767245,-0.22802153082503,0.0394924484228719,-0.0291903587787427,-0.013029214322086,0.0361370534867819,0.0228273672121487,0.638744408071279,0.164204011578541,-0.761832558658708,0.0777783792248373,-0.118084727705299,0.388279046690296,0.770634640493766,0.127202726847426,-0.216112443446105,-0.109940868782847,0.0356880876482147,0.412360210991712,0.0198775632150342,-0.26639354529534,0.0189136041559588,-0.0485326309994595,-0.0589948568210889
"NAB2",0.161174494846597,-0.0267082727880439,0.0617474591898764,1.28073551819996,0.517500985222388,-0.127032136608967,-0.0301339208431582,0.140395282801343,0.503710149072349,-0.0573185242462811,0.0424633687912353,-0.0675699382286712,-0.111923237390476,-0.00504381293371053,0.186095733076238,0.0961603539779048,-0.160165331238991,0.0522838080393849,0.330809199817557,-0.0689940949877547,-0.459383422477092,-0.00854618373772911,-0.147061625272451,-0.270026103001133,0.0736656828464306,0.425774466192744,-0.0677909838178557,-0.246335447623875,-0.123541661425327,0.350500463853068,0.373012268666457
"NANOG",0.160899767962225,-0.232483155405531,-0.0520013592187009,0.577015677302704,0.209335035620643,0.0150283175901098,-0.0248288995165054,0.0936231435362381,-0.0937458794010819,-0.117013052909759,-0.331577759878577,0.230717075873557,-0.0600334268848675,-0.00318768854281658,0.101825376482312,-0.0845759374866307,0.110308228252777,0.0787734741842596,-0.0263146063967921,-0.367221991660439,1.06765673740758,-0.0853043117553591,-0.230063979891123,0.0900684538476424,-0.0637491088247925,-0.327316087258886,-0.422334528598745,0.130199003136417,0.10545955430731,0.0651167844158705,-0.510005309199982
"NCOA1",-0.315815766049577,-0.190753020615819,-0.163019937125843,-0.193212177157016,-0.393841471391916,-0.388887083340089,-0.0507794142417642,-0.26019976483103,-0.570400776968142,-0.0833128969517621,-0.642324865889662,-0.330262436915375,9.13320924044604e-05,0.120581147711324,-0.619202678215728,-0.293375804405432,-0.791096562555438,0.130930334971167,-0.231039295881068,-0.151162926839651,0.930034879589381,-0.0205208837233442,-0.522821771337985,-0.545436796853767,-0.0939753981133203,-0.481584565264606,-0.071002988650404,-0.126522665552062,-0.0652059563838219,-0.379448363862735,-1.31298450869497
"NCOA2",-0.360585737203209,-0.199615832345903,-0.484391421100194,2.96912064300328,-1.04086226307675,-0.29723448609501,-0.0754196817400191,-0.347495008647236,-0.717183018514182,-0.300196781131268,-0.599616225204675,-0.55467092770085,0.0180155420177004,-0.168527446182798,0.615898769116751,0.719059885600355,-0.402911988316275,-0.817364005705862,-0.629213810311839,-0.00742102051554199,3.45901334420644,-0.474120038849618,-0.15789115341857,-0.362708927313007,-0.169525863383839,0.156317066527326,-0.184107770208787,0.339677100660364,-0.0505946377709474,-0.525430961440364,-1.16837712379863
"NCOA3",0.168598398291941,0.0193714671231595,-0.0191881697803558,-3.03570153857528,0.0052912158889577,-0.346040242141133,0.00230012740440826,0.177930641813671,0.0935611176220876,-0.140182930351499,-0.253574117641705,-0.032404884417247,-0.266007351930241,-0.0940617881470316,-0.356162869820547,-0.0817040205985516,0.133135735367032,-0.015749797303321,-0.0417702949425898,-0.0890795373953338,-1.90519512330338,-0.0621794958199682,0.336999467610744,0.737398830825074,-0.0214895452123368,-0.606604269519144,0.0149481533523751,0.0780752417441302,-0.137167294438628,-0.0758583907344961,0.206980044086498
"NCOA6",0.0660445666410923,0.0118584420836846,0.0460137968779609,0.0712448826806364,0.135647472483448,-0.000931231699555571,-0.00544805891797628,0.0491603689046785,-0.200141519228466,0.0812013622881652,-0.0668070043492095,0.280869904800408,-0.0811465408927445,-0.0991293014560491,-0.149250282051185,-0.105420794983149,-0.12131998644038,-0.0182930650176007,-0.0119227527099058,0.319006987564059,-0.64790217562642,-0.0132119910404518,-0.183987565523447,-0.863546316176342,0.0249993298687628,-0.272360099491611,-0.0841027497293354,-0.0351885336907194,-0.168309683530656,0.0337530446455449,-0.449933925277805
"NCOR1",-0.710400189764095,-0.0501635544350459,-0.158633802471937,1.73040437002948,-0.34934389090576,-1.04780771700223,0.0375678631047038,-0.667000711071063,-0.422739568937722,-0.143549653084615,-0.00180881026621295,-0.415959174145576,0.0699767602575835,-0.00395708195965911,-0.634322415310789,-0.187110701239448,-0.278771252611257,-0.607623117593236,-0.459348223788363,-0.011231495702416,-1.88225440243835,-0.319190640111663,-0.134225540464658,-0.604939670345925,-0.153471544786234,-0.00920619419211068,-0.154902608460812,0.710413731430593,-0.231516464731875,-0.40538014688776,-0.205636952835804
"NCOR2",0.762463916251013,0.210639363520082,0.337290487758181,-0.481155259807064,0.713644421799625,0.42408694468887,0.0324485199398447,0.624297588285857,0.350387868183431,0.210544482825605,0.173367748843032,0.465868270944953,0.087263125084161,0.0586875545276969,1.48277670370519,0.405349966051101,-0.357275552421832,0.48059030610872,0.428384176246753,0.237041310459455,1.19021347846206,0.0822985264455081,-0.29880543143312,0.491878952117704,0.149710761673324,-0.204039048476658,0.0652533131364643,0.255726676592356,0.176760099477179,0.436960643202273,0.189468311991064
"NEUROD1",-0.266718532262789,-0.154335219708167,-0.252033649393678,-0.429224311754358,-0.399865628371076,-0.70738550139469,-0.0900079132416702,-0.244405719639537,-0.479429680775452,-0.171788529489976,-0.260765443996617,-0.334697865378625,-0.140610080788001,-0.125678302111488,-0.445822898673517,-0.424498109156713,-0.166867995361993,-0.273500986332211,-0.247087344495894,-0.101512020339516,5.51666005110418,-0.191882484861957,-0.562582689468078,-0.0397766656626897,-0.039917474140846,-0.906813750821489,-0.164948845647267,-0.200891545729688,-0.432910440984191,-0.481039264849131,-0.34548999558244
"NEUROD2",-0.168429289693578,-0.0478800964776246,-0.175829593974975,0.210572832509736,-0.354987581183145,-0.197899368941456,-0.00263889406305376,-0.164176688423974,0.0675161172160322,-0.163778930536922,0.436896007828289,-0.215746989613687,-0.211278272787583,-0.0807937498279451,-0.118439684547812,0.0226207199663605,-0.27532705112789,-0.0123845802499455,-0.208634976183047,-0.654979700037101,-0.37841015316545,-0.210559593795216,-0.0513742246258654,-0.025777983933404,-0.174392282596714,0.052628110183441,-0.276735012776633,-0.0356892133640348,-0.207416892785015,-0.167603126353336,0.827869683138522
"NEUROD6",0.325946876837584,0.0307598429558467,0.248079778572138,0.802587083414805,0.470020595362921,0.608121506030913,0.0517686499175684,0.20513770196262,0.124559480859293,0.18417039086017,-0.166061951386732,0.302843285203779,0.0742022836198597,0.0458857191114429,0.0859404555721096,0.73449926822363,0.366070644650993,0.443587392736655,0.136198900395635,-1.11872180193234,-1.29094422391411,0.10733026620129,0.163684399341466,0.33101239366662,0.142985419027133,0.556939566600109,0.0980158948555445,0.199550685271015,0.0561402974346956,0.211273515065229,-0.325967159354567
"NEUROG1",0.00519346717936528,-0.0341861958368042,-0.124366451660826,0.596271661747991,-0.137261678416395,0.0397698455950071,-0.00255355130608244,0.0800113645549462,0.0830389704759483,-0.0553252875535912,-0.00916628671353396,0.0239254419092336,-0.13199486798214,0.0609039825295926,-0.0216294783843796,0.0782100164892343,0.370460527852708,-0.317690028651556,4.37299756608664e-05,-0.277277045917873,-1.54589694014597,-0.136736055856427,0.4592422723583,-0.223686778414815,0.0458512629606057,1.07259867646213,-0.0356105577890438,0.267509303630573,0.106194505541813,-0.110253266069731,0.157444835431547
"NEUROG2",0.0667093786951335,-0.139521718463252,0.0647093612175801,1.17972438504966,0.0390983794580677,0.168818440798257,-0.00531437537296685,0.0329181785707267,-0.0191023890117276,-0.0654381169815003,-0.0449703897961233,0.222545422201198,-0.0396259386500541,-0.0423796569880512,0.198643182871319,0.121188756919532,0.297887879236714,0.0673191092481192,0.204053403151429,0.335827173062697,0.723301643478782,0.121722661651256,-0.305897899627991,-0.0501434822797545,-0.222757642440879,-0.454142097104011,0.0808389999962678,-0.0453775695772535,-0.169338590166198,-0.0388699990282109,0.0735996632645633
"NEUROG3",-0.0558474517419679,0.13422704580163,-0.095748134098186,1.32560727061949,-0.168632823829705,-0.228364364297446,0.0206584951329584,-0.124244845181879,-0.051022889691991,-0.180117788487622,-0.0492048300663681,-0.11592179641587,-0.173634505482194,-0.0445297699838793,-0.199990589452985,0.0699878906996819,-0.188376342476871,-0.190875872813676,-0.0763386915614869,3.27976878367491,-0.229762859334334,-0.00647702483419744,-0.111519437969047,-0.236191504572738,0.013674382442485,-0.284378329217293,-0.192597267034877,0.131014188055898,-0.0760255483907153,-0.0344988122006887,-0.0129395460797242
"NFAT5",0.275778722353181,0.144136370054096,0.393751558421087,-1.93514499613334,1.19493156776219,-0.424837992668541,0.0975606591946586,0.176325931248905,0.431365382816546,0.178556172233534,0.101825941504296,0.293605264954388,-0.0179407002745372,0.122176819296854,-0.217732527033061,0.804712678499485,0.162988981647767,0.189950924327416,0.175071412932978,0.0877452767071884,1.24440508896877,0.186589603017329,-0.0849267187741463,0.0708072151485969,0.0907177159286114,0.192693041141236,0.16742945286661,-0.366263263090102,0.330331911562666,0.954863544564707,0.432599225087616
"NFATC1",-0.15199187537997,-0.31277538236347,-0.299467200689167,0.0703689552202243,-0.589961617515599,-0.458079176522181,-0.04986281134211,-0.139264523401408,-0.339284389276548,-0.246366438476436,-0.340618829432982,-0.601332887140314,-0.0777087116963021,-0.101900926717732,0.0508629034077925,0.176437192169047,0.447043678699091,-0.467423121666414,-0.494937314505909,-0.709642431739123,-0.562419157312797,-0.26106959794261,-0.620257671344474,-0.179802235541021,-0.00405926086141019,0.631305830752007,-0.163351773349839,-0.388013459991134,-0.146308927270011,-0.58473000276745,-0.398094139454816
"NFATC2",-0.262039553320259,-0.183132735356767,-0.356468163610796,0.745826143577762,-0.808407025896072,-0.0690112496255326,-0.104740257860892,-0.19120426064464,-0.342918780287735,-0.245453737602303,-0.220733984509884,-0.42395227954964,0.0915598196231382,-0.120584229074893,-0.279232750140992,-0.92276218138408,-0.390020835276134,-0.294899909679253,-0.313093832865489,-0.000230662454796099,1.39384624723842,-0.319843247129628,-0.630385724577942,-0.268654001951347,-0.0737665794084301,-0.289660694222396,-0.155869149462238,-0.122511425405569,-0.518154661739706,-0.607392653444759,-0.150143704895322
"NFATC3",0.162244022766416,-0.00692507787552349,0.0593881504783743,0.22258300185379,0.420814156535645,0.195874615228166,0.00597197837269241,0.187324647532536,0.00604226262502223,-0.107355693943876,-0.071765467122094,0.154361913272879,-0.396127887773511,0.0941007220428169,0.587117738390654,0.167763968830529,-0.917971480444185,0.540442339199266,0.222077988443433,0.236521076701594,0.0764243402426902,-0.0131654142195567,0.357038021303072,-0.0303985322203627,0.120444974775608,0.305383154716241,0.103888339458247,0.0639853902907446,0.0264565185321342,-0.0820556217144938,0.228614063052816
"NFATC4",0.0037977882889683,0.217252843569067,0.0961440922200693,-3.28586905010248,0.283500244108775,-0.423212505392711,-0.067223202025749,0.0349863029494922,0.567839055697697,0.0536577715749775,0.0202087559951906,0.246074915801647,0.917318598086184,0.0538204335480973,-0.341867587843623,-0.311414504160132,1.67831692529437,-0.281879068375919,0.342612072807129,0.304981266146689,-0.885059934848395,0.0400528807215796,0.740304189493587,0.378766878640619,0.187477903699542,0.0089123306288924,0.192603424518162,0.173130140020833,0.0160549670597967,0.36374399587723,0.274983314757703
"NFE2",-0.0843108890757565,-0.0228214208743143,-0.287413274233112,8.00920782702789,-1.06116864575356,1.76260397992514,-0.0573816065626868,-0.110763543010445,-0.371092563261244,-0.1799893157858,-0.222209098056609,-0.394061364644803,0.0834037595567522,0.049289032730893,-0.160714142456571,0.434109789473309,-0.0998480870476999,-0.376111459788833,-0.338284098277171,0.172144457974427,-0.268972704729382,-0.241369671584839,0.0614795746785916,-0.0755372646582919,-0.0219914888218693,0.990829378769593,-0.0222044259195893,-0.026086940488154,-0.0399834413046643,-0.596435722471838,-0.211033977479029
"NFE2L1",-0.058702772739745,-0.139962846629111,-0.121261115561944,11.3144221056617,0.579118147760178,-1.16507707377218,-0.110629721480449,-0.039364324051208,-0.256570895909231,-0.113376561632464,-0.229283901279663,0.0587019185573659,-0.353619067626292,-0.0182154766001023,-0.600429291268506,0.555058995113807,-0.050177261422674,-0.210802594551866,-0.249652626082295,-0.0905221857837292,0.612808481934852,0.0987788280166708,-0.185398726968329,-1.08754157275833,-0.232122673833108,0.675387257312751,-0.187534752702989,-0.230063422191184,0.183477861781374,-0.0779940090047726,-0.22292574260975
"NFE2L2",-0.0352902161317097,0.198724870284958,-0.133754141429522,-2.22587268741323,-0.279542911173553,0.401506636273847,-0.0704550909718545,-0.0378513044410197,0.20767323143646,-0.151423446905507,0.822922645133153,-0.255763933370538,-0.0547834469558185,-0.0516729387648713,-0.0204490695643845,0.179225287542896,-0.237758154857001,0.12857454779424,-0.396815619242821,0.0260645933033886,-0.464543201619019,-0.161135213273404,1.34931862579557,-0.338394060913591,-0.107861421297352,0.246074969771234,-0.0288569331789681,-0.156359692671703,-0.145616491294763,-0.310783301645992,1.52418400748011
"NFE2L3",0.163158738720805,-0.148823337469014,0.637376317576145,8.10337476153799,4.52261833211342,-1.92310233014692,-0.0796290971238826,0.135115298137548,1.0869175684274,0.548185553523788,0.476643010933562,1.5102302121365,0.190339087629878,0.113780516729531,-0.650002932485577,0.688056780225824,-0.165013487680934,0.53912562565502,0.185898631151037,-0.534655298160023,0.0579606770401654,0.511230068219024,0.00366360145035898,-0.365452497904983,0.175642863100169,1.45682242932683,0.147469243301785,-0.157557421277114,0.088543546553137,2.63860084838409,0.242753589757607
"NFIA",-0.00925729770293912,0.00422796127632244,0.0821893945307343,-2.49663484948933,-0.107412534593212,1.91305868402192,-0.0637700002415165,0.0576812817383764,-0.3996292189102,0.185929505909651,-0.29118001081646,0.0841155776955869,-0.149804075223517,0.00311718610908914,-0.429729027575776,-0.0792536519708644,-0.771180101415174,0.206406585835914,0.0730043067532677,-0.335021868910082,-0.1997428391576,0.0929729829454937,0.194308227989776,0.11920349419864,0.174286866295152,-0.157454479200556,0.0179933124664699,-0.155570122837339,-0.0849654075634462,-0.137564837978243,-0.889478272937633
"NFIB",-0.00488078569179611,0.0264681677205383,0.0378799127368391,0.30001216867189,-0.502405539589667,-0.318324448668131,-0.00206110752258879,-0.00473072425855032,-0.0798710730052008,0.054185512086119,-0.00556833790244712,-0.211035291226762,-0.103974794053963,0.0978286946664659,0.365889608412237,-0.228752363583302,-1.36963289779502,-0.137702386544511,-0.10504951251492,-0.0647098217546959,0.78430580807032,-0.14906264008313,-0.759927047275318,0.242993371398187,-0.137958169326566,0.147407009027266,-0.031950766927172,0.0535137259998735,-0.0406957630769747,-0.298014942749019,-0.109188072255984
"NFIC",-0.480974484626675,0.176473944925776,-0.580392104697061,5.39474498081998,-0.838503813740542,-0.524473752453864,0.0208718781451935,-0.404865817214515,-0.136529468468529,-0.529940985639067,-0.611156514193035,-0.237552146517074,-0.0272968810821629,-0.0201133121677536,-0.491635827532385,0.0127659332136524,0.164250814661466,-0.118445197520319,-0.142786475111769,1.29952458212937,-2.43369221364565,-0.388792045013534,-0.860902789313831,-0.0299205574598038,-0.238175576111802,0.211570453235615,-0.317364802110025,0.159245987947356,0.130457951143366,-0.694323319809862,-0.575293805779108
"NFIL3",-0.0499207379653748,0.199103094548103,-0.16350609484544,0.0234445261668233,0.0892531658478122,0.284175181176881,-0.017373912932638,0.00553341178194016,-0.297636856919836,-0.103174098165709,-0.320538130151921,-0.112274192219888,-0.0683440663929802,-0.0850356565202861,-0.675563182964147,-0.00197170972830244,0.211755602090498,-0.130321283497479,-0.174069635062166,0.120253168700558,0.463957835633081,-0.0693318990146251,-0.902194599215559,-0.269776959408699,-0.106854823638065,-0.50623305547236,-0.0562731494188925,-0.319519026720271,-0.194748631743274,-0.100172004047957,-0.545519971451806
"NFIX",0.142726549158093,-0.0789175059696262,-0.0662622534164445,0.398782124232563,1.16600719574983,-0.666645382906399,0.129334357925757,0.060938879483636,0.467005525890672,-0.145347132028314,0.144635231560721,0.343659745648023,0.144725485839266,-0.0626720173840811,-0.621512319195882,0.493297696316081,2.60871548400814,-0.0125584908321012,-0.0533240342843114,-0.258590807647951,-1.15430822231171,0.100806934768259,0.589073937735477,-0.139591338426105,0.0373581688900108,0.1541620587458,-0.0886751020802092,-0.0251191553844113,0.157382654940987,0.621937087896211,0.599936321229647
"NFKB",0.337897145481587,0.221308656780981,0.317383599321432,-0.751727943562381,0.458912910882611,0.653639022583142,0.110257691668342,0.285552546624546,0.348776932362119,0.167919624559405,-0.191668968184089,0.335980330091906,0.167280541905293,0.063139059939515,1.54161521904577,0.461869493722526,0.377491618392795,0.655826343356048,0.24446463424879,0.377106655783568,0.46137183890604,0.182227152692627,-0.417748906667134,0.27953702464133,0.133499592554538,-0.103948906841285,0.149230779672114,0.0996223479501153,0.383496627378402,0.581159325718638,-0.174455278587143
"NFKB1",0.36514752998953,-0.0286623929141892,0.325164013446936,-0.530975269384941,1.05698617835731,-0.0936210645252317,-0.00301959437780137,0.272351251067739,0.452305358783854,0.277617075824729,-0.0687696989080517,0.226294859131064,0.053526164271486,0.0233577539601385,0.316681875269756,0.930400716413631,0.380401728892766,0.567350772179573,0.42076787552778,-0.303414760003217,-0.953369287958863,0.337048769500603,-0.494011958627793,0.0118268628584177,0.169234712978601,0.0641997353464133,0.0132304906589288,0.410745266164771,0.130879114112087,0.440669903270586,0.00945462681900908
"NFKB2",0.213040465646724,0.129757013310307,0.114256923397026,-0.714610995276329,0.924828511781398,-0.118240135206589,-0.066870237201866,0.173208427410091,0.367737414052094,0.035204548806017,0.391039250257447,0.0990973671574212,0.603737863685511,0.00181298729236978,-0.66021927411613,0.215088646664376,0.274180429368601,0.473108500284441,0.223478084191548,0.273832015603517,-1.28393282361455,0.0490838837088318,-0.465617962630477,-0.0611488476497968,0.24286527533995,0.131650795249076,-0.112255884004126,0.155442300456752,0.441208278626842,0.504115377438379,0.794744519202087
"NFKBIB",-0.218813156878562,-0.237887812557262,-0.271205443294055,1.81619211339928,-0.890209005713016,-0.430504172211093,-0.0211430390901087,-0.175361873528901,-0.265440880741606,-0.186496720202322,-0.0774919506438074,-0.247165668495303,-0.151511206247221,-0.0150664150275691,0.0652568053170922,-0.350251186058381,-0.0783419015788007,-0.420753346806654,-0.488794773018325,0.19660272512666,1.30227707102788,-0.11524291548856,-0.287254885676202,-0.0482563393181846,-0.0649471175951492,0.174102450548184,-0.0221797161459808,-0.246057022075903,-0.181791506299114,-0.2575263189458,-0.210700758935599
"NFKBIZ",-0.214971789002857,-0.092561527075999,-0.221442076157656,0.134598548656485,-0.494254303670467,-0.371424354609947,-0.090708628499995,-0.22013110709089,-0.173836192412527,-0.155704773867835,-0.304291214599122,-0.153850739812644,0.111304660543759,-0.0456309609884207,-1.21745968997003,-0.630980644095717,0.351368500120439,-0.679244234611179,-0.211362474112625,-0.109932719479044,0.249672263593681,-0.114038639318953,0.702040658987566,0.360761701194436,0.0701190345268947,0.00631468397723933,0.0907953202319298,-0.225372547919044,-0.0666729131239689,-0.341791661004624,-0.14273996394935
